Freq (Hz)	Coh_mic/source
116.0000000000000000	0.9881333890383287
117.0000000000000000	0.9802924402549975
118.0000000000000000	0.9817672459171689
119.0000000000000000	0.9840355560030138
120.0000000000000000	0.9857184158667162
121.0000000000000000	0.9918326865381056
122.0000000000000000	0.9856562012939677
123.0000000000000000	0.9907477535593591
124.0000000000000000	0.9911927701792926
125.0000000000000000	0.9871062001769970
126.0000000000000000	0.9819575459252601
127.0000000000000000	0.9813222775473316
128.0000000000000000	0.9797185655568241
129.0000000000000000	0.9802705061080839
130.0000000000000000	0.9786899537167557
131.0000000000000000	0.9875615579860769
132.0000000000000000	0.9911401064842564
133.0000000000000000	0.9886809106028415
134.0000000000000000	0.9816902200154025
135.0000000000000000	0.9929018525302838
136.0000000000000000	0.9862777362628490
137.0000000000000000	0.9884969978283489
138.0000000000000000	0.9842824946747207
139.0000000000000000	0.9919984043589327
140.0000000000000000	0.9894553295302499
141.0000000000000000	0.9870122669136229
142.0000000000000000	0.9875215781670673
143.0000000000000000	0.9892493826600519
144.0000000000000000	0.9928344828895387
145.0000000000000000	0.9925442428422681
146.0000000000000000	0.9950095990249077
147.0000000000000000	0.9946640534674005
148.0000000000000000	0.9941937323691514
149.0000000000000000	0.9938377519241326
150.0000000000000000	0.9942451506323774
151.0000000000000000	0.9903400641656985
152.0000000000000000	0.9951929438668367
153.0000000000000000	0.9951261852879771
154.0000000000000000	0.9937337076835830
155.0000000000000000	0.9944953722695629
156.0000000000000000	0.9946349918316878
157.0000000000000000	0.9928394750349537
158.0000000000000000	0.9871408726150003
159.0000000000000000	0.9882782394342342
160.0000000000000000	0.9890070306496435
161.0000000000000000	0.9907847301981465
162.0000000000000000	0.9947537994296136
163.0000000000000000	0.9950552821851111
164.0000000000000000	0.9928407048601799
165.0000000000000000	0.9932590124572523
166.0000000000000000	0.9935049235792539
167.0000000000000000	0.9940388051551490
168.0000000000000000	0.9936024716625544
169.0000000000000000	0.9933218519505964
170.0000000000000000	0.9948121173774003
171.0000000000000000	0.9970818193012269
172.0000000000000000	0.9950535510978086
173.0000000000000000	0.9884171712741598
174.0000000000000000	0.9888458775386555
175.0000000000000000	0.9943382928223791
176.0000000000000000	0.9957783970862428
177.0000000000000000	0.9953253286860213
178.0000000000000000	0.9927437608853779
179.0000000000000000	0.9883855766147892
180.0000000000000000	0.9893645309538632
181.0000000000000000	0.9893388301628482
182.0000000000000000	0.9904997048184998
183.0000000000000000	0.9917165174762715
184.0000000000000000	0.9900443568185032
185.0000000000000000	0.9836721571179737
186.0000000000000000	0.9818425486200784
187.0000000000000000	0.9791578427939333
188.0000000000000000	0.9860615306204006
189.0000000000000000	0.9920527469364144
190.0000000000000000	0.9807231204259880
191.0000000000000000	0.9712672969090248
192.0000000000000000	0.9615754836457443
193.0000000000000000	0.9764440522142324
194.0000000000000000	0.9853435281239462
195.0000000000000000	0.9820355789002014
196.0000000000000000	0.9734859673916323
197.0000000000000000	0.9703459225268208
198.0000000000000000	0.9752715885448237
199.0000000000000000	0.9778469389912458
200.0000000000000000	0.9860818055494333
201.0000000000000000	0.9808739971857791
202.0000000000000000	0.9761789534108692
203.0000000000000000	0.9682991673181276
204.0000000000000000	0.9724367476028030
205.0000000000000000	0.9558311556815134
206.0000000000000000	0.9664336756610922
207.0000000000000000	0.9715128633858419
208.0000000000000000	0.9766138719862246
209.0000000000000000	0.9779683775397522
210.0000000000000000	0.9851031877655569
211.0000000000000000	0.9728324711651454
212.0000000000000000	0.9735443298889876
213.0000000000000000	0.9726126909361347
214.0000000000000000	0.9531106668779054
215.0000000000000000	0.9771350993745344
216.0000000000000000	0.9804081345481822
217.0000000000000000	0.9701776702592121
218.0000000000000000	0.9811319253311960
219.0000000000000000	0.9776060460527293
220.0000000000000000	0.9761915439855183
221.0000000000000000	0.9792407963257836
222.0000000000000000	0.9746805738556263
223.0000000000000000	0.9677802739707616
224.0000000000000000	0.9732632577349735
225.0000000000000000	0.9545553915940537
226.0000000000000000	0.9528253982718220
227.0000000000000000	0.9457745781646302
228.0000000000000000	0.9444753262127636
229.0000000000000000	0.9821347755420939
230.0000000000000000	0.9780242780227660
231.0000000000000000	0.9830660921482935
232.0000000000000000	0.9820635633317764
233.0000000000000000	0.9722856393652086
234.0000000000000000	0.9877126209804865
235.0000000000000000	0.9730923946148093
236.0000000000000000	0.9737878440723766
237.0000000000000000	0.9875341781004683
238.0000000000000000	0.9722864697485157
239.0000000000000000	0.9674108846032912
240.0000000000000000	0.9723482475523809
241.0000000000000000	0.9717823186898500
242.0000000000000000	0.9434584981323100
243.0000000000000000	0.9164903296250283
244.0000000000000000	0.9470129611703469
245.0000000000000000	0.9724797055071746
246.0000000000000000	0.9732348207683061
247.0000000000000000	0.9686991636082508
248.0000000000000000	0.9579553432924823
249.0000000000000000	0.9511619399699156
250.0000000000000000	0.9507427990490541
251.0000000000000000	0.9488890526202017
252.0000000000000000	0.9719387436577871
253.0000000000000000	0.9761087696047644
254.0000000000000000	0.9823187777185648
255.0000000000000000	0.9882540615203983
256.0000000000000000	0.9878872946229663
257.0000000000000000	0.9920599506482334
258.0000000000000000	0.9873584506237409
259.0000000000000000	0.9840633856308914
260.0000000000000000	0.9894244869605104
261.0000000000000000	0.9911880813232059
262.0000000000000000	0.9883520973604005
263.0000000000000000	0.9915813541681221
264.0000000000000000	0.9925822210400742
265.0000000000000000	0.9930667687872614
266.0000000000000000	0.9933691537276510
267.0000000000000000	0.9923740051803877
268.0000000000000000	0.9932129482193713
269.0000000000000000	0.9926571566821479
270.0000000000000000	0.9952934401520416
271.0000000000000000	0.9944144358138994
272.0000000000000000	0.9925204754881484
273.0000000000000000	0.9913006906238552
274.0000000000000000	0.9924247589211420
275.0000000000000000	0.9963410493224546
276.0000000000000000	0.9953763902935349
277.0000000000000000	0.9888109235944172
278.0000000000000000	0.9898080723602143
279.0000000000000000	0.9963666778367628
280.0000000000000000	0.9961084956387470
281.0000000000000000	0.9949212552059978
282.0000000000000000	0.9968088090459847
283.0000000000000000	0.9958531106078476
284.0000000000000000	0.9929340877816859
285.0000000000000000	0.9919780594980393
286.0000000000000000	0.9968241856674962
287.0000000000000000	0.9975587711195785
288.0000000000000000	0.9954909396786838
289.0000000000000000	0.9943026766612287
290.0000000000000000	0.9972794483795554
291.0000000000000000	0.9976372653674886
292.0000000000000000	0.9978880951355776
293.0000000000000000	0.9955091520402918
294.0000000000000000	0.9942529936445743
295.0000000000000000	0.9965286213406165
296.0000000000000000	0.9974427131503937
297.0000000000000000	0.9977620475771500
298.0000000000000000	0.9974183146739610
299.0000000000000000	0.9941345622971235
300.0000000000000000	0.9952840303774066
