Freq (Hz)	mic/ref_Real	mic/ref_Imag
715.9999999999999990	186.6172598217971480	-179.5673345257249590
716.9999999999999990	180.9026215581085350	-176.3436931568350020
717.9999999999999990	190.1489838716692020	-163.0199597171647950
718.9999999999999990	208.0856280864863380	-155.5803901926382190
719.9999999999999990	226.5350156671841830	-153.0813585434823380
720.9999999999999990	230.0444449213955240	-160.4390250035404500
721.9999999999999990	227.9014563488734660	-159.2578067424857410
722.9999999999999990	244.7373687691732580	-169.4132286360264460
723.9999999999999990	261.5759167107185020	-175.0298772341372740
724.9999999999999990	258.4803088908470840	-203.2590929823032860
725.9999999999999990	251.4022716307384260	-224.9450859231698130
726.9999999999999990	243.7092717715235040	-248.7775943482776030
727.9999999999999990	232.4156945823803250	-260.7445926495240650
728.9999999999999990	217.9454130676980130	-270.8725293714825850
729.9999999999999990	204.7558078011718120	-274.8974220198895180
730.9999999999999990	192.6618085698496830	-268.2338726239532320
731.9999999999999990	186.4981151928997460	-267.8194779699588250
732.9999999999999990	184.0746211698730120	-265.4191339312562260
733.9999999999999990	180.0893976783532930	-274.0560790014299070
734.9999999999999990	162.0307456968910740	-286.5617113369387990
735.9999999999999990	143.8774759728664210	-292.1790476915402330
736.9999999999999990	145.1147318085022560	-272.5670650552596040
737.9999999999999990	129.4286042725874490	-272.7452203421329380
738.9999999999999990	135.0417927961324830	-271.1607741254431970
739.9999999999999990	143.5771500823311720	-252.8582202414887940
740.9999999999999990	140.4324509613027770	-254.8379751994633290
741.9999999999999990	140.1002045076490960	-251.4365809675260830
742.9999999999999990	119.9467244716574900	-256.0613235992304910
743.9999999999999990	140.7331812766749980	-245.7274919383563650
744.9999999999999990	139.2531439171804380	-240.9791700433152070
745.9999999999999990	141.8406030710246170	-254.2893745539188900
746.9999999999999990	149.3968199184723740	-253.4601165390691330
747.9999999999999990	146.4957736447725550	-253.1208155993045350
748.9999999999999990	125.7420414986924300	-248.8208741381571370
749.9999999999999990	122.8183186860905920	-251.5578758283786270
750.9999999999999990	141.9433908198952560	-280.1283454006756410
751.9999999999999990	144.6042992803126880	-301.1947673838734540
752.9999999999999990	128.8427528288550830	-293.2248595973172770
753.9999999999999990	113.6284197437196470	-312.3756828570402030
754.9999999999999990	99.4844071472468698	-301.7879305905361200
755.9999999999999990	81.4281896848911514	-294.9409430014049460
756.9999999999999990	72.4482507884796262	-289.2169734353813620
757.9999999999999990	78.1828523036928402	-276.6636691852589250
758.9999999999999990	87.6843903902493053	-267.0011075338194360
759.9999999999999990	105.3650193265163180	-265.0914312836321750
760.9999999999999990	133.4674026946154870	-290.4622504838015970
761.9999999999999990	126.3399715406281130	-292.8485678110523050
762.9999999999999990	108.4110228480903400	-305.3463459327201690
763.9999999999999990	106.6448634156147790	-320.2968140726709970
764.9999999999999990	92.3130654301032507	-335.1993986842279580
765.9999999999999990	78.8823845539838970	-344.2674986163018500
766.9999999999999990	101.5724159565019280	-367.6909716831397070
767.9999999999999990	73.8201259853234006	-339.6874290473934930
768.9999999999999990	58.7931150771202624	-340.6978990630715880
769.9999999999999990	46.9404074804580844	-344.0942753206477960
770.9999999999999990	46.9820080627082177	-341.6120551916262680
771.9999999999999990	36.9453583329454957	-340.9130063014065960
772.9999999999999990	16.5844806699554219	-329.8798068465097800
773.9999999999999990	11.8644528895510977	-333.1781938845601870
774.9999999999999990	-3.1850648688041967	-329.4942770834333600
775.9999999999999990	-10.8306662419803352	-316.4501378823400720
776.9999999999999990	-9.9862606007705104	-306.0550265927050760
777.9999999999999990	-9.8133108521383612	-301.9729764622466060
778.9999999999999990	-4.1260548968893938	-298.3705151366475540
779.9999999999999990	3.2575107672867580	-284.8950652733023500
780.9999999999999990	11.3594689356266958	-289.3270020740802690
781.9999999999999990	9.9710405256962336	-308.0021660784045700
782.9999999999999990	10.7181953815796191	-305.5662296338629740
783.9999999999999990	-10.8883520087632029	-312.0239164518492880
784.9999999999999990	-21.2821315079068114	-320.6824112984935480
785.9999999999999990	-33.8147955147554739	-315.9128481580931970
786.9999999999999990	-37.4862819130868416	-299.2562048977692370
787.9999999999999990	-22.3476985123453353	-299.6289311711826140
788.9999999999999990	-15.1784278707120439	-306.1528369322546720
789.9999999999999990	-4.9197729144534978	-312.2505818232563680
790.9999999999999990	-6.9379674733812591	-321.0787014883643450
791.9999999999999990	-9.5759111363017322	-327.5888107684071990
792.9999999999999990	-17.4830577890175078	-340.7066609085504750
793.9999999999999990	-31.1807043635174104	-349.5408963762633900
794.9999999999999990	-54.5205664201511552	-362.1352220953680780
795.9999999999999990	-67.6674279624326970	-347.0759345413522960
796.9999999999999990	-69.8030416914071878	-344.5953605525849640
797.9999999999999990	-78.4041713387060212	-341.6417919357949700
798.9999999999999990	-87.7981538028274570	-350.1693481336965300
799.9999999999999990	-99.7440361335014955	-343.8452278644621740
800.9999999999999990	-106.8027086975572220	-327.5930031682235600
801.9999999999999990	-107.3373169185015570	-323.0794673118598440
802.9999999999999990	-99.4065321627074211	-313.5750799954151370
803.9999999999999990	-96.3845126012167696	-315.4288761456007820
804.9999999999999990	-98.0043981327618638	-324.1229906301758770
805.9999999999999990	-103.6549059052169920	-328.9306888803716330
806.9999999999999990	-106.0440989149636410	-335.8038297345366910
807.9999999999999990	-119.9108618647116490	-338.3922283717536170
808.9999999999999990	-134.3936267041927410	-335.8775468671445310
809.9999999999999990	-148.1016203048999950	-344.0829909849205130
810.9999999999999990	-159.7724943194021700	-349.6844190504669420
811.9999999999999990	-162.0461005912649450	-339.6382338062261390
812.9999999999999990	-180.2976668218933580	-332.7383042808130540
813.9999999999999990	-199.3458133895350950	-331.4111572075768200
814.9999999999999990	-208.7796287002770150	-327.8249684519477680
815.9999999999999990	-223.9068287108071040	-312.3928227113452180
816.9999999999999990	-228.6198308221444500	-305.5275637526059420
817.9999999999999990	-236.2772931088634040	-300.7511288573996920
818.9999999999999990	-242.1781884372451260	-293.3402652832658640
819.9999999999999990	-260.0776267487697170	-265.2728179046935110
820.9999999999999990	-282.8273031287147880	-256.6366106884079270
821.9999999999999990	-289.0640421487516390	-243.7113807719836700
822.9999999999999990	-287.3640673367444260	-224.6070278757954380
823.9999999999999990	-279.4136278752599190	-183.0752708724808710
824.9999999999999990	-256.1711080997933430	-165.0885297036780910
825.9999999999999990	-231.9315915422005220	-171.0785525110787260
826.9999999999999990	-222.3353566419800980	-163.1810781628260540
827.9999999999999990	-213.5725412020023270	-164.0286893062546200
828.9999999999999990	-212.1590780789078110	-170.8284601999285710
829.9999999999999990	-207.1113556957710100	-169.0937275216249420
830.9999999999999990	-201.4778299126948860	-169.4908119492656620
831.9999999999999990	-202.6122371571791230	-174.5006999860030420
832.9999999999999990	-190.3734259437686660	-176.6805215004579000
833.9999999999999990	-199.4778906383625670	-179.1198528262277700
834.9999999999999990	-205.4286811842239330	-196.8687053284979520
835.9999999999999990	-211.8586193114978180	-198.8340894035964370
836.9999999999999990	-223.0615178892977320	-202.8410578030345450
837.9999999999999990	-229.7768374549275160	-194.1443552788325630
838.9999999999999990	-237.0040994558306120	-182.7391721475975710
839.9999999999999990	-249.2907716421624110	-188.0459250118278190
840.9999999999999990	-264.2357707894476560	-170.4062836096493640
841.9999999999999990	-267.2655886142725870	-148.7122622930661180
842.9999999999999990	-257.8040917894468860	-134.7111609805818090
843.9999999999999990	-249.6006121250211150	-128.4076216892649430
844.9999999999999990	-228.5239927630620970	-130.8219384456886870
845.9999999999999990	-228.4291527764090400	-132.9003047659089990
846.9999999999999990	-219.1946954336372920	-151.0167907561010730
847.9999999999999990	-251.6806219259630380	-136.9051357632814640
848.9999999999999990	-256.3758423358235060	-132.9891376625149920
849.9999999999999990	-266.4797791280229830	-130.2591147289480770
850.9999999999999990	-268.4024083744430410	-101.8679306937884800
851.9999999999999990	-261.6713394269252710	-69.2351648794850547
852.9999999999999990	-254.2138548698866880	-78.1287315287633958
853.9999999999999990	-242.8568199335659300	-90.8555363441854240
854.9999999999999990	-218.1495616091501120	-84.3536120670666065
855.9999999999999990	-205.1355086259903540	-70.9665582650674338
856.9999999999999990	-186.5415327452458600	-69.5326837150263088
857.9999999999999990	-192.5915390467189070	-66.6592806749637958
858.9999999999999990	-186.3099476212568390	-69.6476056631232722
859.9999999999999990	-177.7464327075036290	-86.6396918063726246
860.9999999999999990	-169.1954540829907210	-95.7592937442014431
861.9999999999999990	-164.2766903412025950	-112.2973519700663300
862.9999999999999990	-165.8784295243679590	-125.7783510594951080
863.9999999999999990	-181.3282180100499940	-147.6940438027371550
864.9999999999999990	-196.6165608286287350	-150.3997498823038370
865.9999999999999990	-218.9238684527500990	-144.5932322156029950
866.9999999999999990	-233.2793927671404790	-146.2013888357347470
867.9999999999999990	-244.6552388916696260	-148.8039432897433300
868.9999999999999990	-260.2746792627208940	-128.5600520627299090
869.9999999999999990	-240.0785074965501160	-113.7620519944238420
870.9999999999999990	-251.6679890172608510	-109.9995797056677270
871.9999999999999990	-269.8362049340142900	-98.5305237849788824
872.9999999999999990	-275.8810059250891980	-85.1255310423941722
873.9999999999999990	-275.2919022616113120	-61.3650428187308278
874.9999999999999990	-270.2885701338084910	-57.3908403318600974
875.9999999999999990	-260.6056879617250950	-49.2164011808771135
876.9999999999999990	-246.1103389854775110	-42.0279240721198732
877.9999999999999990	-237.5692355298076560	-44.3948291493902474
878.9999999999999990	-240.5073713194036880	-49.1128987226859337
879.9999999999999990	-242.4403541322275830	-48.5184661290549499
880.9999999999999990	-250.0728919061146480	-42.4895791060508543
881.9999999999999990	-252.7866825435978340	-38.9856279933792606
882.9999999999999990	-247.1884282648196060	-28.8258606111033941
883.9999999999999990	-254.2806119443385740	-22.1794709172069808
884.9999999999999990	-240.9324244742278720	1.7637015442677197
885.9999999999999990	-234.3308168978002750	6.1749210761087800
886.9999999999999990	-225.0209649411845870	-4.0910293896101457
887.9999999999999990	-225.4900206797217660	3.9182970075084764
888.9999999999999990	-219.4707393219777030	2.9761000626355254
889.9999999999999990	-220.3769103461421820	0.7472037369470074
890.9999999999999990	-204.0094507002260970	14.1890556875910256
