Signaux reflechis et transmis pour une structure 
Signal echographique : ser2_25.tam
Milieu incident : eau
Milieu de refraction : eau
Nombre de periodes   1
Couche   1	 : nickel	Epaisseur (mm) : 1.00000000e+01
Epaisseur totale h d'une periode (mm) : 1.00000000e+01
Epaisseur totale H de la plaque (mm) : 1.00000000e+01
Pas frequentiel (MHz) : 9.76562500e-03
Pas temporel (µs) : 5.00000000e-02
Angle d'incidence (degre) : 2.00000000e+01
 



no	temps (µs)	SR	ST
447	2.23000000e+01	-2.76802637e-06	-3.66075569e-03
448	2.23500000e+01	3.32504715e-06	-2.17891004e-03
449	2.24000000e+01	9.34790702e-06	2.18019987e-03
450	2.24500000e+01	4.78025189e-06	7.13331812e-03
451	2.25000000e+01	8.23153730e-07	9.18827539e-03
452	2.25500000e+01	-3.91836689e-06	6.54514325e-03
453	2.26000000e+01	-7.82361425e-06	7.49150765e-04
454	2.26500000e+01	-2.29530399e-06	-4.73115930e-03
455	2.27000000e+01	-5.51561597e-07	-7.17481239e-03
456	2.27500000e+01	8.93349066e-07	-6.09403964e-03
457	2.28000000e+01	5.82478885e-06	-2.87727384e-03
458	2.28500000e+01	3.43493551e-06	5.52538880e-04
459	2.29000000e+01	3.01712073e-06	2.73367702e-03
460	2.29500000e+01	2.30375025e-06	3.08488909e-03
461	2.30000000e+01	-2.02931074e-06	1.98137417e-03
462	2.30500000e+01	1.16330039e-06	3.50770131e-04
463	2.31000000e+01	1.25133630e-06	-9.20208228e-04
464	2.31500000e+01	-2.92363815e-07	-1.38918082e-03
465	2.32000000e+01	3.61819994e-06	-1.14648751e-03
466	2.32500000e+01	1.37036722e-06	-5.48542983e-04
467	2.33000000e+01	1.61022676e-06	5.60484877e-05
468	2.33500000e+01	3.94999888e-06	4.22977460e-04
469	2.34000000e+01	1.63984840e-07	4.75490427e-04
470	2.34500000e+01	2.61337487e-06	2.82575337e-04
471	2.35000000e+01	2.95134920e-06	-9.88103755e-06
472	2.35500000e+01	1.19995730e-07	-2.33973006e-04
473	2.36000000e+01	4.67705000e-06	-2.90931799e-04
474	2.36500000e+01	2.95162749e-06	-1.76434612e-04
475	2.37000000e+01	2.08921099e-06	3.79272739e-05
476	2.37500000e+01	5.93723426e-06	2.17775132e-04
477	2.38000000e+01	2.24629678e-06	2.59249550e-04
478	2.38500000e+01	5.09716652e-06	1.60895743e-04
479	2.39000000e+01	7.49920055e-06	2.62825452e-06
480	2.39500000e+01	3.54419622e-06	-1.15351709e-04
481	2.40000000e+01	9.55509210e-06	-1.50554524e-04
482	2.40500000e+01	9.55207554e-06	-1.18165691e-04
483	2.41000000e+01	8.72615736e-06	-4.62883720e-05
484	2.41500000e+01	1.69872486e-05	2.50676296e-05
485	2.42000000e+01	1.41172064e-05	6.40839787e-05
486	2.42500000e+01	1.98933849e-05	6.33167885e-05
487	2.43000000e+01	2.99799262e-05	3.24052371e-05
488	2.43500000e+01	2.87378945e-05	-6.63332876e-07
489	2.44000000e+01	4.86184218e-05	-1.91368669e-05
490	2.44500000e+01	6.24667372e-05	-2.54427014e-05
491	2.45000000e+01	8.16250801e-05	-1.88990777e-05
492	2.45500000e+01	1.45229973e-04	-6.31760107e-06
493	2.46000000e+01	2.06786521e-04	4.29084329e-06
494	2.46500000e+01	5.88545020e-04	1.11586537e-05
495	2.47000000e+01	1.74204302e-03	9.07142407e-06
496	2.47500000e+01	2.93461825e-03	3.02377303e-06
497	2.48000000e+01	2.40316366e-03	-1.55862538e-06
498	2.48500000e+01	-7.06781040e-04	-6.69008380e-06
499	2.49000000e+01	-5.05007679e-03	-6.35189441e-06
500	2.49500000e+01	-7.72346298e-03	-1.46367017e-06
501	2.50000000e+01	-6.54624720e-03	2.37483823e-06
502	2.50500000e+01	-2.04397083e-03	5.61519665e-06
503	2.51000000e+01	3.03316477e-03	3.84199247e-06
504	2.51500000e+01	5.96333309e-03	1.97325304e-07
505	2.52000000e+01	5.76669847e-03	-7.57891487e-07
506	2.52500000e+01	3.30458985e-03	-3.66643058e-06
507	2.53000000e+01	2.33597807e-04	-4.53482586e-06
508	2.53500000e+01	-2.02159082e-03	-2.76159940e-06
509	2.54000000e+01	-2.74435285e-03	-2.24366863e-06
510	2.54500000e+01	-2.05404933e-03	1.91871066e-07
511	2.55000000e+01	-6.75895650e-04	2.28963526e-07
512	2.55500000e+01	5.65818694e-04	-1.64583686e-06
513	2.56000000e+01	1.16732551e-03	-5.70183730e-07
514	2.56500000e+01	1.09337016e-03	-1.88353559e-06
515	2.57000000e+01	6.21593523e-04	-2.50624952e-06
516	2.57500000e+01	7.46868518e-05	-1.30818531e-06
517	2.58000000e+01	-3.10526432e-04	-2.92348076e-06
518	2.58500000e+01	-4.26672424e-04	-1.84900737e-06
519	2.59000000e+01	-3.04981574e-04	-1.29841157e-06
520	2.59500000e+01	-6.23134746e-05	-2.92571537e-06
521	2.60000000e+01	1.58543819e-04	-1.21311918e-06
522	2.60500000e+01	2.50546524e-04	-2.60904199e-06
523	2.61000000e+01	1.88160758e-04	-3.89730851e-06
524	2.61500000e+01	1.95840999e-05	-2.02877803e-06
525	2.62000000e+01	-1.53570566e-04	-4.18100246e-06
526	2.62500000e+01	-2.26381696e-04	-3.74209013e-06
527	2.63000000e+01	-1.69055814e-04	-3.38043814e-06
528	2.63500000e+01	-3.86482735e-05	-6.64033131e-06
529	2.64000000e+01	7.85759976e-05	-4.66152468e-06
530	2.64500000e+01	1.28835744e-04	-6.39729405e-06
531	2.65000000e+01	1.12760302e-04	-9.59973327e-06
532	2.65500000e+01	5.73936950e-05	-7.89216867e-06
533	2.66000000e+01	-7.07208252e-06	-1.30603596e-05
534	2.66500000e+01	-5.04508945e-05	-1.45933551e-05
535	2.67000000e+01	-5.77407311e-05	-1.53173833e-05
536	2.67500000e+01	-3.65077386e-05	-2.52843826e-05
537	2.68000000e+01	-6.54487757e-06	-2.66199085e-05
538	2.68500000e+01	1.40750123e-05	-3.69782393e-05
539	2.69000000e+01	2.11788752e-05	-5.47083309e-05
540	2.69500000e+01	1.85056816e-05	-6.50837567e-05
541	2.70000000e+01	8.81291835e-06	-1.12260000e-04
542	2.70500000e+01	-2.05704583e-06	-1.64060395e-04
543	2.71000000e+01	-8.35660988e-06	-3.48800317e-04
544	2.71500000e+01	-8.71156095e-06	-1.10563511e-03
545	2.72000000e+01	-4.37234065e-06	-2.20662382e-03
546	2.72500000e+01	8.36967070e-07	-2.29632687e-03
547	2.73000000e+01	4.57044467e-06	-2.69704304e-04
548	2.73500000e+01	5.89890826e-06	3.28770858e-03
549	2.74000000e+01	3.13820933e-06	6.16219579e-03
550	2.74500000e+01	-1.45088315e-06	6.11793074e-03
551	2.75000000e+01	-4.03587080e-06	2.88828215e-03
552	2.75500000e+01	-3.62906913e-06	-1.55485852e-03
553	2.76000000e+01	-1.12728026e-06	-4.69577971e-03
554	2.76500000e+01	1.10352669e-06	-5.21735779e-03
555	2.77000000e+01	2.60772083e-06	-3.49056726e-03
556	2.77500000e+01	3.83649810e-06	-8.61667612e-04
557	2.78000000e+01	3.45170586e-06	1.34089827e-03
558	2.78500000e+01	1.97094480e-06	2.32474249e-03
559	2.79000000e+01	6.14178523e-07	2.00641977e-03
560	2.79500000e+01	9.72522531e-08	9.09240046e-04
561	2.80000000e+01	8.48187000e-07	-2.44906587e-04
562	2.80500000e+01	1.23895660e-06	-9.26632981e-04
563	2.81000000e+01	1.45553501e-06	-9.98329902e-04
564	2.81500000e+01	2.06167921e-06	-6.55000999e-04
565	2.82000000e+01	1.93961751e-06	-1.79135667e-04
566	2.82500000e+01	2.09580763e-06	2.01812434e-04
567	2.83000000e+01	2.05893206e-06	3.62475713e-04
568	2.83500000e+01	1.58749210e-06	3.05587396e-04
569	2.84000000e+01	2.09195055e-06	1.14570814e-04
570	2.84500000e+01	1.85068137e-06	-9.04848890e-05
571	2.85000000e+01	2.00843122e-06	-2.02391044e-04
572	2.85500000e+01	3.13655421e-06	-1.84216130e-04
573	2.86000000e+01	2.64804703e-06	-5.97438938e-05
574	2.86500000e+01	3.10637022e-06	9.60449433e-05
575	2.87000000e+01	3.63698427e-06	1.85634636e-04
576	2.87500000e+01	3.23268871e-06	1.65464605e-04
577	2.88000000e+01	5.03354160e-06	6.47519803e-05
578	2.88500000e+01	5.01726113e-06	-4.53460547e-05
579	2.89000000e+01	5.13031937e-06	-1.03964164e-04
580	2.89500000e+01	7.91228486e-06	-1.03618490e-04
581	2.90000000e+01	7.66956308e-06	-6.32848574e-05
582	2.90500000e+01	1.00191040e-05	-6.90730748e-06
583	2.91000000e+01	1.31248316e-05	3.57574144e-05
584	2.91500000e+01	1.31024552e-05	5.05262346e-05
585	2.92000000e+01	1.98456216e-05	3.81342787e-05
586	2.92500000e+01	2.38746515e-05	1.15580356e-05
587	2.93000000e+01	2.87450218e-05	-8.26991474e-06
588	2.93500000e+01	4.46360548e-05	-1.71825965e-05
589	2.94000000e+01	5.37664801e-05	-1.75136856e-05
590	2.94500000e+01	8.34253470e-05	-9.44911354e-06
591	2.95000000e+01	1.31257142e-04	-7.17920160e-07
592	2.95500000e+01	2.19311455e-04	5.84780300e-06
593	2.96000000e+01	6.67099666e-04	8.35918045e-06
594	2.96500000e+01	1.55580734e-03	4.40010499e-06
595	2.97000000e+01	1.98630277e-03	4.64570844e-07
596	2.97500000e+01	8.24675502e-04	-2.87990726e-06
597	2.98000000e+01	-1.89839507e-03	-5.64199388e-06
598	2.98500000e+01	-4.64537014e-03	-3.22516641e-06
599	2.99000000e+01	-5.38196514e-03	7.07061437e-08
600	2.99500000e+01	-3.30674057e-03	2.49595796e-06
601	3.00000000e+01	3.59954927e-04	3.80517741e-06
602	3.00500000e+01	3.45736610e-03	1.00594526e-06
603	3.01000000e+01	4.50731532e-03	-7.56510665e-07
604	3.01500000e+01	3.45621305e-03	-1.56967994e-06
605	3.02000000e+01	1.31344753e-03	-3.78307395e-06
606	3.02500000e+01	-7.28507576e-04	-3.01629228e-06
607	3.03000000e+01	-1.86370120e-03	-2.06574574e-06
608	3.03500000e+01	-1.85809970e-03	-1.46593129e-06
609	3.04000000e+01	-1.04484245e-03	3.29930869e-07
610	3.04500000e+01	-2.73768603e-05	-9.02719746e-07
611	3.05000000e+01	6.82950736e-04	-1.44210092e-06
612	3.05500000e+01	8.72136422e-04	-7.63097439e-07
613	3.06000000e+01	6.49324580e-04	-2.29543348e-06
614	3.06500000e+01	2.55388343e-04	-1.67997185e-06
615	3.07000000e+01	-1.02978196e-04	-1.53546070e-06
616	3.07500000e+01	-2.91274803e-04	-2.56853836e-06
617	3.08000000e+01	-2.86267981e-04	-1.08054976e-06
618	3.08500000e+01	-1.47587221e-04	-1.82621459e-06
619	3.09000000e+01	3.26013884e-05	-2.21453963e-06
620	3.09500000e+01	1.53249451e-04	-1.08588318e-06
621	3.10000000e+01	1.66771379e-04	-3.04473329e-06
622	3.10500000e+01	8.39813465e-05	-2.60771804e-06
623	3.11000000e+01	-4.73338074e-05	-2.06711945e-06
624	3.11500000e+01	-1.43382429e-04	-3.83719746e-06
625	3.12000000e+01	-1.50692681e-04	-2.55016693e-06
626	3.12500000e+01	-8.08092413e-05	-3.84714745e-06
627	3.13000000e+01	1.62257709e-05	-5.21423347e-06
628	3.13500000e+01	7.97302967e-05	-3.63420187e-06
629	3.14000000e+01	9.03516707e-05	-6.60951529e-06
630	3.14500000e+01	6.44342586e-05	-7.18901335e-06
631	3.15000000e+01	1.78808563e-05	-7.23666648e-06
632	3.15500000e+01	-2.30692224e-05	-1.16644642e-05
633	3.16000000e+01	-4.10614655e-05	-1.10487699e-05
634	3.16500000e+01	-3.71025108e-05	-1.48421024e-05
635	3.17000000e+01	-1.58400323e-05	-2.10732008e-05
636	3.17500000e+01	3.95692251e-06	-2.21944176e-05
637	3.18000000e+01	1.26779519e-05	-3.47087181e-05
638	3.18500000e+01	1.56926009e-05	-4.48492072e-05
639	3.19000000e+01	1.01795551e-05	-6.03191666e-05
640	3.19500000e+01	1.93550639e-06	-1.02050867e-04
641	3.20000000e+01	-3.08895404e-06	-1.49902843e-04
642	3.20500000e+01	-7.18229379e-06	-3.88386153e-04
643	3.21000000e+01	-4.93795771e-06	-1.02896526e-03
644	3.21500000e+01	-5.63684642e-07	-1.57985611e-03
645	3.22000000e+01	1.16561306e-06	-1.05169501e-03
646	3.22500000e+01	4.61988808e-06	8.84411779e-04
647	3.23000000e+01	3.87534989e-06	3.28464899e-03
648	3.23500000e+01	2.37590708e-07	4.46392252e-03
649	3.24000000e+01	-9.35759257e-07	3.35433050e-03
650	3.24500000e+01	-3.13359265e-06	5.20390101e-04
651	3.25000000e+01	-1.77254395e-06	-2.32700557e-03
652	3.25500000e+01	1.15037623e-06	-3.70156638e-03
653	3.26000000e+01	7.90247061e-07	-3.23230649e-03
654	3.26500000e+01	2.93487896e-06	-1.58715505e-03
655	3.27000000e+01	3.37126790e-06	2.16104755e-04
656	3.27500000e+01	1.44680080e-06	1.39676578e-03
657	3.28000000e+01	1.99184195e-06	1.63233798e-03
658	3.28500000e+01	2.16201862e-07	1.08823576e-03
659	3.29000000e+01	4.19990648e-08	2.36856624e-04
660	3.29500000e+01	1.94043133e-06	-4.51268122e-04
661	3.30000000e+01	5.00225410e-07	-7.24461643e-04
662	3.30500000e+01	1.59627261e-06	-6.10922375e-04
663	3.31000000e+01	2.29267599e-06	-3.00297808e-04
664	3.31500000e+01	7.45852918e-07	1.87106100e-05
665	3.32000000e+01	2.39647538e-06	2.18035560e-04
666	3.32500000e+01	1.55835477e-06	2.53798172e-04
667	3.33000000e+01	8.08918346e-07	1.61022677e-04
668	3.33500000e+01	2.59555318e-06	1.31641891e-05
669	3.34000000e+01	9.63338415e-07	-1.05877814e-04
670	3.34500000e+01	1.87710726e-06	-1.42228788e-04
671	3.35000000e+01	3.14821570e-06	-9.27270449e-05
672	3.35500000e+01	1.27689587e-06	9.49225297e-06
673	3.36000000e+01	3.13628641e-06	1.02096978e-04
674	3.36500000e+01	2.94752762e-06	1.29728297e-04
675	3.37000000e+01	2.19835106e-06	8.58792458e-05
676	3.37500000e+01	4.90424180e-06	7.07869397e-06
677	3.38000000e+01	3.38505072e-06	-5.58245676e-05
678	3.38500000e+01	4.39751758e-06	-7.60500251e-05
679	3.39000000e+01	6.96668044e-06	-6.05774014e-05
680	3.39500000e+01	5.40640695e-06	-2.51375354e-05
681	3.40000000e+01	8.94440631e-06	1.14138228e-05
682	3.40500000e+01	1.02752445e-05	3.22429455e-05
683	3.41000000e+01	1.04578053e-05	3.31184958e-05
684	3.41500000e+01	1.72300349e-05	1.82885115e-05
685	3.42000000e+01	1.83331372e-05	5.18160886e-07
686	3.42500000e+01	2.49522353e-05	-9.53316830e-06
687	3.43000000e+01	3.68098465e-05	-1.27217945e-05
688	3.43500000e+01	4.43148276e-05	-9.94097385e-06
689	3.44000000e+01	7.43800844e-05	-3.55022153e-06
690	3.44500000e+01	1.09840338e-04	1.77341004e-06
691	3.45000000e+01	2.24340023e-04	5.23575872e-06
692	3.45500000e+01	6.37809978e-04	4.77524322e-06
693	3.46000000e+01	1.16312496e-03	1.50759732e-06
694	3.46500000e+01	1.04640026e-03	-8.31879913e-07
695	3.47000000e+01	-2.13253231e-04	-3.15380289e-06
696	3.47500000e+01	-2.14858609e-03	-3.60576938e-06
697	3.48000000e+01	-3.48536441e-03	-1.29297330e-06
698	3.48500000e+01	-3.10736164e-03	5.96513333e-07
699	3.49000000e+01	-1.08261129e-03	2.08027088e-06
700	3.49500000e+01	1.36339394e-03	1.69581833e-06
701	3.50000000e+01	2.86971020e-03	-3.67716500e-07
702	3.50500000e+01	2.85829772e-03	-9.92279109e-07
703	3.51000000e+01	1.69005814e-03	-2.01761974e-06
704	3.51500000e+01	1.78539179e-04	-2.81390569e-06
705	3.52000000e+01	-9.59064010e-04	-1.88907027e-06
706	3.52500000e+01	-1.35524536e-03	-1.53928338e-06
707	3.53000000e+01	-1.04839507e-03	-6.38697198e-07
708	3.53500000e+01	-3.78728016e-04	-1.42194298e-07
709	3.54000000e+01	2.47622243e-04	-1.20928257e-06
710	3.54500000e+01	5.66333898e-04	-9.36312246e-07
711	3.55000000e+01	5.44811870e-04	-1.12559714e-06
712	3.55500000e+01	3.16719644e-04	-1.78751651e-06
713	3.56000000e+01	4.56317999e-05	-1.10768998e-06
714	3.56500000e+01	-1.48083140e-04	-1.62665574e-06
715	3.57000000e+01	-2.11830480e-04	-1.58996910e-06
716	3.57500000e+01	-1.59197630e-04	-9.03918553e-07
717	3.58000000e+01	-4.42377417e-05	-1.75168291e-06
718	3.58500000e+01	6.35948643e-05	-1.27354807e-06
719	3.59000000e+01	1.13083099e-04	-1.34067734e-06
720	3.59500000e+01	9.07120821e-05	-2.41563185e-06
721	3.60000000e+01	1.58293198e-05	-1.57021549e-06
722	3.60500000e+01	-6.52025438e-05	-2.13241879e-06
723	3.61000000e+01	-1.04167914e-04	-2.59957952e-06
724	3.61500000e+01	-8.30806727e-05	-1.96388999e-06
725	3.62000000e+01	-2.27656717e-05	-3.50324917e-06
726	3.62500000e+01	3.43166343e-05	-3.28154798e-06
727	3.63000000e+01	6.02366145e-05	-3.23652391e-06
728	3.63500000e+01	5.43314340e-05	-5.33489450e-06
729	3.64000000e+01	2.81195792e-05	-4.83235728e-06
730	3.64500000e+01	-2.17542969e-06	-6.42398803e-06
731	3.65000000e+01	-2.30563338e-05	-8.46737888e-06
732	3.65500000e+01	-2.82834577e-05	-8.21682089e-06
733	3.66000000e+01	-1.84585750e-05	-1.26198355e-05
734	3.66500000e+01	-3.91997007e-06	-1.50453272e-05
735	3.67000000e+01	6.10151509e-06	-1.80661308e-05
736	3.67500000e+01	1.03248339e-05	-2.78006599e-05
737	3.68000000e+01	8.79568944e-06	-3.35505524e-05
738	3.68500000e+01	4.32679357e-06	-5.16159939e-05
739	3.69000000e+01	-2.29147717e-07	-8.05164531e-05
740	3.69500000e+01	-3.90968579e-06	-1.34091423e-04
741	3.70000000e+01	-4.01313689e-06	-3.71346065e-04
742	3.70500000e+01	-1.86064022e-06	-7.91414375e-04
743	3.71000000e+01	8.65843765e-08	-9.00798019e-04
744	3.71500000e+01	2.35943147e-06	-1.70376057e-04
745	3.72000000e+01	2.92684652e-06	1.26886836e-03
746	3.72500000e+01	1.65783575e-06	2.54573751e-03
747	3.73000000e+01	2.11191227e-07	2.65772683e-03
748	3.73500000e+01	-1.54653533e-06	1.34939814e-03
749	3.74000000e+01	-1.41043594e-06	-6.07059951e-04
750	3.74500000e+01	7.74766823e-08	-2.07349440e-03
751	3.75000000e+01	6.25110456e-07	-2.38258790e-03
752	3.75500000e+01	1.67039460e-06	-1.63924263e-03
753	3.76000000e+01	2.20626108e-06	-4.45329510e-04
754	3.76500000e+01	1.70887176e-06	5.76608255e-04
755	3.77000000e+01	1.60962460e-06	1.05615841e-03
756	3.77500000e+01	6.48520949e-07	9.40075002e-04
757	3.78000000e+01	2.22686222e-07	4.51180150e-04
758	3.78500000e+01	9.71494982e-07	-8.21162291e-05
759	3.79000000e+01	7.22129140e-07	-4.10855385e-04
760	3.79500000e+01	1.01561497e-06	-4.58139561e-04
761	3.80000000e+01	1.44310941e-06	-3.06102865e-04
762	3.80500000e+01	9.40479889e-07	-8.93108967e-05
763	3.81000000e+01	1.41196194e-06	8.70531861e-05
764	3.81500000e+01	1.30399725e-06	1.65288415e-04
765	3.82000000e+01	8.11753757e-07	1.44272688e-04
766	3.82500000e+01	1.45877001e-06	6.21561614e-05
767	3.83000000e+01	1.05628091e-06	-2.95423459e-05
768	3.83500000e+01	1.06848415e-06	-8.31608608e-05
769	3.84000000e+01	1.89272693e-06	-7.99346213e-05
770	3.84500000e+01	1.33046867e-06	-3.05438005e-05
771	3.85000000e+01	1.70206113e-06	3.55591866e-05
772	3.85500000e+01	2.09592732e-06	7.76477811e-05
773	3.86000000e+01	1.55155381e-06	7.30209502e-05
774	3.86500000e+01	2.64654594e-06	3.18148690e-05
775	3.87000000e+01	2.71808412e-06	-1.67746271e-05
776	3.87500000e+01	2.44891198e-06	-4.46517824e-05
777	3.88000000e+01	4.02708165e-06	-4.53196987e-05
778	3.88500000e+01	3.88784928e-06	-2.83238619e-05
779	3.89000000e+01	4.65111081e-06	-4.16171526e-06
780	3.89500000e+01	6.57479880e-06	1.50714919e-05
781	3.90000000e+01	6.31838253e-06	2.20424238e-05
782	3.90500000e+01	8.98911531e-06	1.74464237e-05
783	3.91000000e+01	1.16689048e-05	6.03718995e-06
784	3.91500000e+01	1.29558012e-05	-3.46987349e-06
785	3.92000000e+01	1.99019830e-05	-7.37998975e-06
786	3.92500000e+01	2.50189074e-05	-7.63081221e-06
787	3.93000000e+01	3.46507949e-05	-4.49447600e-06
788	3.93500000e+01	5.67388999e-05	-4.87334552e-07
789	3.94000000e+01	8.39755625e-05	2.15976551e-06
790	3.94500000e+01	2.05088199e-04	3.40524919e-06
791	3.95000000e+01	4.95279709e-04	2.04940576e-06
792	3.95500000e+01	6.89666065e-04	8.34358606e-09
793	3.96000000e+01	3.35464397e-04	-1.20843380e-06
794	3.96500000e+01	-6.43841586e-04	-2.39797541e-06
795	3.97000000e+01	-1.71988622e-03	-1.84662228e-06
796	3.97500000e+01	-2.09640833e-03	-2.77627434e-07
797	3.98000000e+01	-1.36701986e-03	5.98691638e-07
798	3.98500000e+01	7.59404508e-05	1.19199448e-06
799	3.99000000e+01	1.36745697e-03	3.51084204e-07
800	3.99500000e+01	1.85433777e-03	-7.63261880e-07
801	4.00000000e+01	1.46158915e-03	-9.47603493e-07
802	4.00500000e+01	5.84351956e-04	-1.69790901e-06
803	4.01000000e+01	-2.70649838e-04	-1.72672541e-06
804	4.01500000e+01	-7.60716124e-04	-1.07712904e-06
805	4.02000000e+01	-7.82550852e-04	-9.36455667e-07
806	4.02500000e+01	-4.58726772e-04	-2.88651600e-07
807	4.03000000e+01	-3.64252188e-05	-4.10228575e-07
808	4.03500000e+01	2.68314396e-04	-9.65614979e-07
809	4.04000000e+01	3.59720482e-04	-6.19638103e-07
810	4.04500000e+01	2.72822803e-04	-1.01080847e-06
811	4.05000000e+01	1.10765732e-04	-1.11679662e-06
812	4.05500000e+01	-3.75510100e-05	-7.54046404e-07
813	4.06000000e+01	-1.19044499e-04	-1.21141382e-06
814	4.06500000e+01	-1.20469947e-04	-8.56630014e-07
815	4.07000000e+01	-6.68645487e-05	-7.45120492e-07
816	4.07500000e+01	4.27716454e-06	-1.20165055e-06
817	4.08000000e+01	5.55183551e-05	-7.28824108e-07
818	4.08500000e+01	6.42846366e-05	-1.18009987e-06
819	4.09000000e+01	3.50691344e-05	-1.47511172e-06
820	4.09500000e+01	-1.34353486e-05	-9.71873323e-07
821	4.10000000e+01	-5.28507680e-05	-1.61633619e-06
822	4.10500000e+01	-5.88442808e-05	-1.48611616e-06
823	4.11000000e+01	-3.35653002e-05	-1.48866570e-06
824	4.11500000e+01	3.42270495e-06	-2.37743407e-06
825	4.12000000e+01	3.02503038e-05	-1.87232449e-06
826	4.12500000e+01	3.54567146e-05	-2.50922082e-06
827	4.13000000e+01	2.51974084e-05	-3.38013875e-06
828	4.13500000e+01	8.08078607e-06	-3.07336795e-06
829	4.14000000e+01	-8.45027869e-06	-4.62146035e-06
830	4.14500000e+01	-1.60544090e-05	-5.11007617e-06
831	4.15000000e+01	-1.45045324e-05	-5.70889576e-06
832	4.15500000e+01	-7.16599381e-06	-8.59367257e-06
833	4.16000000e+01	1.27276142e-06	-9.36539063e-06
834	4.16500000e+01	5.14287285e-06	-1.29112322e-05
835	4.17000000e+01	5.71288448e-06	-1.81879563e-05
836	4.17500000e+01	4.37952570e-06	-2.25757873e-05
837	4.18000000e+01	9.97304141e-07	-3.69978347e-05
838	4.18500000e+01	-1.21050440e-06	-5.43113343e-05
839	4.19000000e+01	-2.19755269e-06	-1.08524630e-04
840	4.19500000e+01	-2.10159504e-06	-2.82292603e-04
841	4.20000000e+01	-2.26349469e-07	-4.70814047e-04
842	4.20500000e+01	7.97631996e-07	-3.50229212e-04
843	4.21000000e+01	1.41061709e-06	2.45741628e-04
844	4.21500000e+01	1.84577310e-06	1.05254221e-03
845	4.22000000e+01	5.08833498e-07	1.50852998e-03
846	4.22500000e+01	-3.41877875e-07	1.19467992e-03
847	4.23000000e+01	-5.43177647e-07	2.34473508e-04
848	4.23500000e+01	-6.25989065e-07	-7.91544739e-04
849	4.24000000e+01	4.98937723e-07	-1.32414577e-03
850	4.24500000e+01	8.69914055e-07	-1.18848039e-03
851	4.25000000e+01	9.25630722e-07	-6.04568277e-04
852	4.25500000e+01	1.53773952e-06	5.32768255e-05
853	4.26000000e+01	9.47021309e-07	4.93601693e-04
854	4.26500000e+01	6.13250270e-07	5.95496837e-04
855	4.27000000e+01	6.00147754e-07	4.10595259e-04
856	4.27500000e+01	1.14493902e-07	1.04992332e-04
857	4.28000000e+01	6.51520446e-07	-1.49743057e-04
858	4.28500000e+01	7.32910508e-07	-2.57541102e-04
859	4.29000000e+01	4.58056301e-07	-2.22044801e-04
860	4.29500000e+01	9.94370268e-07	-1.11604108e-04
861	4.30000000e+01	6.71852025e-07	3.11571633e-06
862	4.30500000e+01	6.34961635e-07	7.62846108e-05
863	4.31000000e+01	9.50874141e-07	9.15654224e-05
864	4.31500000e+01	4.43613823e-07	6.11176533e-05
865	4.32000000e+01	7.68556076e-07	1.06286205e-05
866	4.32500000e+01	8.36281402e-07	-3.17393047e-05
867	4.33000000e+01	5.41616480e-07	-4.65704759e-05
868	4.33500000e+01	1.15461986e-06	-3.23511380e-05
869	4.34000000e+01	8.84275810e-07	3.95780773e-08
870	4.34500000e+01	8.40224508e-07	3.13758288e-05
871	4.35000000e+01	1.33567940e-06	4.26682836e-05
872	4.35500000e+01	9.58743523e-07	2.99757798e-05
873	4.36000000e+01	1.46621967e-06	4.32619370e-06
874	4.36500000e+01	1.67582461e-06	-1.75856378e-05
875	4.37000000e+01	1.41813037e-06	-2.52336123e-05
876	4.37500000e+01	2.35239534e-06	-2.03507170e-05
877	4.38000000e+01	2.32865172e-06	-8.87096614e-06
878	4.38500000e+01	2.71105231e-06	3.28071073e-06
879	4.39000000e+01	3.78278317e-06	1.04487432e-05
880	4.39500000e+01	3.72963017e-06	1.10650298e-05
881	4.40000000e+01	5.35064101e-06	6.52531037e-06
882	4.40500000e+01	6.65491791e-06	4.60355686e-07
883	4.41000000e+01	7.82672492e-06	-3.11693113e-06
884	4.41500000e+01	1.17602042e-05	-4.13138727e-06
885	4.42000000e+01	1.45111915e-05	-3.37099029e-06
886	4.42500000e+01	2.17472493e-05	-1.31794492e-06
887	4.43000000e+01	3.36615555e-05	4.15203774e-07
888	4.43500000e+01	5.58711857e-05	1.47281348e-06
889	4.44000000e+01	1.43338505e-04	1.51372179e-06
890	4.44500000e+01	2.80909940e-04	4.54254811e-07
891	4.45000000e+01	2.78345298e-04	-3.50946964e-07
892	4.45500000e+01	-3.28942488e-05	-9.66303816e-07
893	4.46000000e+01	-5.59884678e-04	-1.26485719e-06
894	4.46500000e+01	-9.62147728e-04	-6.18889937e-07
895	4.47000000e+01	-9.00549564e-04	-6.56525912e-09
896	4.47500000e+01	-3.46372654e-04	3.78486810e-07
897	4.48000000e+01	3.69443695e-04	4.12102545e-07
898	4.48500000e+01	8.36637150e-04	-2.30449474e-07
899	4.49000000e+01	8.57482082e-04	-5.17093331e-07
900	4.49500000e+01	5.20951545e-04	-6.81124424e-07
901	4.50000000e+01	7.09704307e-05	-9.89969236e-07
902	4.50500000e+01	-2.73319418e-04	-7.38658052e-07
903	4.51000000e+01	-4.00666784e-04	-5.57998938e-07
904	4.51500000e+01	-3.18399960e-04	-3.98029646e-07
905	4.52000000e+01	-1.24440916e-04	-1.36684569e-07
