Signaux reflechis et transmis pour une structure 
Signal echographique : ser2_25.tam
Milieu incident : eau
Milieu de refraction : eau
Nombre de periodes   1
Couche   1	 : nickel	Epaisseur (mm) : 1.00000000e+00
Epaisseur totale h d'une periode (mm) : 1.00000000e+00
Epaisseur totale H de la plaque (mm) : 1.00000000e+00
Pas frequentiel (MHz) : 9.76562500e-03
Pas temporel (µs) : 5.00000000e-02
Angle d'incidence (degre) : 0.00000000e+00
 



no	temps (µs)	SR	ST
447	2.23000000e+01	-7.32906771e-06	-7.23344293e-06
448	2.23500000e+01	-7.89037156e-06	-8.07305831e-06
449	2.24000000e+01	-2.10217997e-06	-3.08617118e-06
450	2.24500000e+01	3.27696379e-06	3.67674639e-06
451	2.25000000e+01	8.39264428e-06	7.45130697e-06
452	2.25500000e+01	6.24650977e-06	5.74563661e-06
453	2.26000000e+01	-8.39866337e-07	-3.98311427e-07
454	2.26500000e+01	-4.82061261e-06	-6.10065374e-06
455	2.27000000e+01	-7.20681751e-06	-7.18727718e-06
456	2.27500000e+01	-3.35463670e-06	-3.34362892e-06
457	2.28000000e+01	3.99057106e-06	2.71723634e-06
458	2.28500000e+01	6.09187076e-06	6.49206325e-06
459	2.29000000e+01	5.76877761e-06	5.28622769e-06
460	2.29500000e+01	1.06704222e-06	2.52544022e-07
461	2.30000000e+01	-5.39429624e-06	-5.03972262e-06
462	2.30500000e+01	-5.48322714e-06	-6.53790336e-06
463	2.31000000e+01	-3.18085418e-06	-3.30979038e-06
464	2.31500000e+01	1.69358741e-06	1.86585712e-06
465	2.32000000e+01	6.82200861e-06	5.52955239e-06
466	2.32500000e+01	4.70753351e-06	4.99258609e-06
467	2.33000000e+01	9.00220844e-07	5.87521586e-07
468	2.33500000e+01	-3.06678248e-06	-4.08391148e-06
469	2.34000000e+01	-6.30318100e-06	-5.78447483e-06
470	2.34500000e+01	-2.57339562e-06	-3.39714757e-06
471	2.35000000e+01	1.84930734e-06	1.29426875e-06
472	2.35500000e+01	4.35447635e-06	4.65700211e-06
473	2.36000000e+01	5.60173150e-06	4.53421691e-06
474	2.36500000e+01	9.08528478e-07	1.02122193e-06
475	2.37000000e+01	-3.19576664e-06	-3.37511560e-06
476	2.37500000e+01	-3.98313374e-06	-5.11510145e-06
477	2.38000000e+01	-3.75409050e-06	-3.26060864e-06
478	2.38500000e+01	1.26891523e-06	6.52240389e-07
479	2.39000000e+01	4.72269384e-06	3.98446037e-06
480	2.39500000e+01	3.66980686e-06	4.13198370e-06
481	2.40000000e+01	2.20766666e-06	1.17101045e-06
482	2.40500000e+01	-2.39083463e-06	-2.59888530e-06
483	2.41000000e+01	-4.71312149e-06	-4.56020353e-06
484	2.41500000e+01	-2.09713918e-06	-3.15508424e-06
485	2.42000000e+01	4.92796713e-08	3.04869484e-07
486	2.42500000e+01	3.69421017e-06	3.22078081e-06
487	2.43000000e+01	4.60617179e-06	3.77160982e-06
488	2.43500000e+01	8.04119751e-07	1.35639956e-06
489	2.44000000e+01	-1.20605925e-06	-2.10706206e-06
490	2.44500000e+01	-3.45658677e-06	-3.90144871e-06
491	2.45000000e+01	-3.35855149e-06	-3.03843293e-06
492	2.45500000e+01	9.91917892e-07	-8.88068710e-08
493	2.46000000e+01	2.62996866e-06	2.73631382e-06
494	2.46500000e+01	3.42677369e-06	3.30100468e-06
495	2.47000000e+01	2.44720210e-06	1.46212327e-06
496	2.47500000e+01	-1.93945406e-06	-1.56566824e-06
497	2.48000000e+01	-2.81730388e-06	-3.48339858e-06
498	2.48500000e+01	-2.25842219e-06	-2.78402773e-06
499	2.49000000e+01	-7.74720115e-07	-3.57595235e-07
500	2.49500000e+01	3.24291152e-06	2.16147256e-06
501	2.50000000e+01	3.12004499e-06	3.01977498e-06
502	2.50500000e+01	1.30678442e-06	1.43129911e-06
503	2.51000000e+01	-1.26316119e-07	-1.16487511e-06
504	2.51500000e+01	-3.23170930e-06	-2.93484632e-06
505	2.52000000e+01	-2.25724689e-06	-2.68415963e-06
506	2.52500000e+01	2.68751041e-07	-5.12606998e-07
507	2.53000000e+01	1.31236684e-06	1.74231446e-06
508	2.53500000e+01	3.41336035e-06	2.58694444e-06
509	2.54000000e+01	1.78598538e-06	1.51872750e-06
510	2.54500000e+01	-1.05754835e-06	-8.65998795e-07
511	2.55000000e+01	-1.46930378e-06	-2.55322503e-06
512	2.55500000e+01	-2.62011036e-06	-2.39763502e-06
513	2.56000000e+01	-5.90449632e-07	-7.39905244e-07
514	2.56500000e+01	2.33607211e-06	1.39359331e-06
515	2.57000000e+01	1.91855396e-06	2.30389240e-06
516	2.57500000e+01	2.03572606e-06	1.38738047e-06
517	2.58000000e+01	-2.95301753e-08	-5.15703258e-07
518	2.58500000e+01	-2.53944880e-06	-2.18576998e-06
519	2.59000000e+01	-1.28907270e-06	-2.24957252e-06
520	2.59500000e+01	-7.28414981e-07	-7.52739706e-07
521	2.60000000e+01	1.02588611e-06	1.00292127e-06
522	2.60500000e+01	2.95788098e-06	1.99798035e-06
523	2.61000000e+01	1.00332637e-06	1.39591007e-06
524	2.61500000e+01	8.99917657e-08	-3.79006448e-07
525	2.62000000e+01	-1.06182860e-06	-1.79792508e-06
526	2.62500000e+01	-2.45687738e-06	-2.03811737e-06
527	2.63000000e+01	-9.67369271e-08	-8.92750443e-07
528	2.63500000e+01	1.03023850e-06	8.19941919e-07
529	2.64000000e+01	1.52038747e-06	1.67981058e-06
530	2.64500000e+01	2.28045296e-06	1.28986811e-06
531	2.65000000e+01	-3.34439887e-07	-1.26226642e-07
532	2.65500000e+01	-1.34884268e-06	-1.58540164e-06
533	2.66000000e+01	-1.02076899e-06	-1.80832542e-06
534	2.66500000e+01	-1.30090631e-06	-8.86951808e-07
535	2.67000000e+01	1.22533537e-06	5.06420626e-07
536	2.67500000e+01	1.92271664e-06	1.49916540e-06
537	2.68000000e+01	8.23998374e-07	1.18240367e-06
538	2.68500000e+01	8.77416448e-07	-3.33459337e-08
539	2.69000000e+01	-1.24665436e-06	-1.24179403e-06
540	2.69500000e+01	-1.63005740e-06	-1.69059038e-06
541	2.70000000e+01	-1.93426675e-08	-8.94106548e-07
542	2.70500000e+01	1.05648641e-08	3.74979334e-07
543	2.71000000e+01	1.67447844e-06	1.19076964e-06
544	2.71500000e+01	1.73200557e-06	1.14533414e-06
545	2.72000000e+01	-2.89191997e-07	7.61175570e-08
546	2.72500000e+01	-2.42267699e-07	-1.08661324e-06
547	2.73000000e+01	-1.31501375e-06	-1.43152371e-06
548	2.73500000e+01	-1.09601238e-06	-9.29326455e-07
549	2.74000000e+01	1.15008090e-06	2.02906527e-07
550	2.74500000e+01	8.59471564e-07	1.05757638e-06
551	2.75000000e+01	1.22598215e-06	9.64059658e-07
552	2.75500000e+01	8.75580390e-07	1.90161236e-07
553	2.76000000e+01	-1.24926738e-06	-8.60676381e-07
554	2.76500000e+01	-6.33260348e-07	-1.34166308e-06
555	2.77000000e+01	-5.01207589e-07	-8.35339757e-07
556	2.77500000e+01	-2.24920116e-07	4.99192337e-08
557	2.78000000e+01	1.71831612e-06	8.39613856e-07
558	2.78500000e+01	8.43821180e-07	9.46166788e-07
559	2.79000000e+01	2.73258448e-07	1.77914053e-07
560	2.79500000e+01	1.59341689e-07	-6.85559054e-07
561	2.80000000e+01	-1.49781553e-06	-1.14166882e-06
562	2.80500000e+01	-4.10799705e-07	-8.79353215e-07
563	2.81000000e+01	5.05342334e-07	1.07745705e-08
564	2.81500000e+01	3.66767946e-07	6.81277904e-07
565	2.82000000e+01	1.60813008e-06	7.88653741e-07
566	2.82500000e+01	3.49790274e-07	2.89808045e-07
567	2.83000000e+01	-6.95536772e-07	-5.93877755e-07
568	2.83500000e+01	-1.49880439e-07	-1.00931195e-06
569	2.84000000e+01	-1.02113936e-06	-7.72883474e-07
570	2.84500000e+01	1.83155157e-07	-1.46718285e-07
571	2.85000000e+01	1.21782003e-06	5.81195663e-07
572	2.85500000e+01	3.14032381e-07	7.17589899e-07
573	2.86000000e+01	9.13237065e-07	2.43763280e-07
574	2.86500000e+01	-1.16963937e-07	-4.03964311e-07
575	2.87000000e+01	-1.11596615e-06	-9.14154934e-07
576	2.87500000e+01	5.80672411e-08	-7.59074987e-07
577	2.88000000e+01	-2.86542637e-07	-1.32511595e-07
578	2.88500000e+01	5.41766422e-07	3.97878402e-07
579	2.89000000e+01	1.40769394e-06	6.45795191e-07
580	2.89500000e+01	-6.04138367e-08	2.89988814e-07
581	2.90000000e+01	1.28308854e-07	-3.80448539e-07
582	2.90500000e+01	-3.27875424e-07	-7.37332899e-07
583	2.91000000e+01	-1.03044705e-06	-7.13851636e-07
584	2.91500000e+01	5.66030903e-07	-2.27226488e-07
585	2.92000000e+01	4.09773298e-07	3.66844648e-07
586	2.92500000e+01	4.56680095e-07	5.09185469e-07
587	2.93000000e+01	1.05137353e-06	2.86173322e-07
588	2.93500000e+01	-5.08858415e-07	-2.40540904e-07
589	2.94000000e+01	-3.31084948e-07	-7.07173821e-07
590	2.94500000e+01	-5.66962890e-08	-6.21816098e-07
591	2.95000000e+01	-6.22256870e-07	-2.45570927e-07
592	2.95500000e+01	8.77014775e-07	2.19442853e-07
593	2.96000000e+01	7.03113238e-07	5.03499744e-07
594	2.96500000e+01	8.14495215e-08	2.42954680e-07
595	2.97000000e+01	5.96937892e-07	-2.01156491e-07
596	2.97500000e+01	-7.25902354e-07	-5.49679132e-07
597	2.98000000e+01	-4.81650322e-07	-6.32815303e-07
598	2.98500000e+01	4.31414520e-07	-2.41657465e-07
599	2.99000000e+01	-1.39293528e-07	1.77297528e-07
600	2.99500000e+01	8.94906328e-07	3.61231369e-07
601	3.00000000e+01	6.11847639e-07	2.88150435e-07
602	3.00500000e+01	-4.44780718e-07	-1.57969419e-07
603	3.01000000e+01	2.53582822e-07	-5.08620884e-07
604	3.01500000e+01	-5.21582243e-07	-5.13651574e-07
605	3.02000000e+01	-3.07207020e-07	-3.08664132e-07
606	3.02500000e+01	8.33613640e-07	1.17451378e-07
607	3.03000000e+01	5.39204846e-08	3.47420639e-07
608	3.03500000e+01	5.76379058e-07	2.02288956e-07
609	3.04000000e+01	4.33576792e-07	-7.15759161e-08
610	3.04500000e+01	-7.50828894e-07	-4.31464080e-07
611	3.05000000e+01	1.16677059e-07	-5.19475561e-07
612	3.05500000e+01	-1.32227326e-07	-2.44514385e-07
613	3.06000000e+01	-8.58088844e-08	3.08854551e-08
614	3.06500000e+01	1.03704765e-06	2.70211943e-07
615	3.07000000e+01	4.19704624e-08	2.38926641e-07
616	3.07500000e+01	7.85341344e-08	-1.01557229e-07
617	3.08000000e+01	2.54518868e-07	-3.39256732e-07
618	3.08500000e+01	-7.59357811e-07	-4.45303290e-07
619	3.09000000e+01	2.34197394e-07	-3.08780582e-07
620	3.09500000e+01	3.21985082e-07	4.55619785e-08
621	3.10000000e+01	-4.78776206e-08	2.01268101e-07
622	3.10500000e+01	8.89208438e-07	1.84330198e-07
623	3.11000000e+01	-6.41858491e-08	-1.10609667e-08
624	3.11500000e+01	-2.77840737e-07	-3.39774821e-07
625	3.12000000e+01	2.67326223e-07	-3.94742745e-07
626	3.12500000e+01	-5.69817965e-07	-2.61186496e-07
627	3.13000000e+01	3.30034098e-07	-5.16801748e-08
628	3.13500000e+01	6.36414357e-07	2.01898179e-07
629	3.14000000e+01	-1.22518122e-07	1.61709550e-07
630	3.14500000e+01	5.88230256e-07	-4.20263844e-08
631	3.15000000e+01	-1.67853194e-07	-2.28474915e-07
632	3.15500000e+01	-4.85283967e-07	-3.90208478e-07
633	3.16000000e+01	4.42061904e-07	-2.63507218e-07
634	3.16500000e+01	-2.21540756e-07	-2.75930854e-08
635	3.17000000e+01	3.25078073e-07	9.83731260e-08
636	3.17500000e+01	6.79501645e-07	1.70520760e-07
637	3.18000000e+01	-3.22477428e-07	-6.63352358e-09
638	3.18500000e+01	3.04895226e-07	-2.45179397e-07
639	3.19000000e+01	-6.68602264e-08	-2.96580553e-07
640	3.19500000e+01	-4.87569110e-07	-2.75829237e-07
641	3.20000000e+01	5.84315904e-07	-7.55196615e-08
642	3.20500000e+01	3.08110859e-08	1.24310791e-07
643	3.21000000e+01	1.91558545e-07	9.54766012e-08
644	3.21500000e+01	6.23271412e-07	1.31201456e-08
645	3.22000000e+01	-4.69445159e-07	-1.76677904e-07
646	3.22500000e+01	6.69737153e-08	-3.20985777e-07
647	3.23000000e+01	1.34459528e-07	-2.14986004e-07
648	3.23500000e+01	-3.48743236e-07	-9.55244278e-08
649	3.24000000e+01	6.78109401e-07	5.04477734e-08
650	3.24500000e+01	1.53648591e-07	1.33887611e-07
651	3.25000000e+01	-9.02724195e-08	-2.05616055e-08
652	3.25500000e+01	4.92682384e-07	-1.51570055e-07
653	3.26000000e+01	-4.44194380e-07	-2.42586933e-07
654	3.26500000e+01	-6.14359994e-10	-2.62201467e-07
655	3.27000000e+01	3.73012750e-07	-7.53861597e-08
656	3.27500000e+01	-2.65212545e-07	3.95049693e-08
657	3.28000000e+01	5.94889604e-07	6.47097375e-08
658	3.28500000e+01	2.15130090e-07	3.74314364e-08
659	3.29000000e+01	-3.10244277e-07	-1.54406726e-07
660	3.29500000e+01	3.88419456e-07	-2.36251839e-07
661	3.30000000e+01	-3.29936843e-07	-1.92558515e-07
662	3.30500000e+01	-1.57811220e-08	-1.34231640e-07
663	3.31000000e+01	5.92017949e-07	3.32196304e-08
664	3.31500000e+01	-2.02124247e-07	7.36794852e-08
665	3.32000000e+01	3.76008857e-07	-1.81237401e-08
666	3.32500000e+01	1.95986676e-07	-8.58654299e-08
667	3.33000000e+01	-4.44660309e-07	-2.17855652e-07
668	3.33500000e+01	3.89613049e-07	-2.14766010e-07
669	3.34000000e+01	-9.31721850e-08	-8.47424649e-08
670	3.34500000e+01	-5.39643355e-08	-2.67260185e-08
671	3.35000000e+01	6.36972606e-07	5.83432369e-08
672	3.35500000e+01	-1.99977533e-07	2.28627582e-08
673	3.36000000e+01	1.64544006e-07	-1.25632560e-07
674	3.36500000e+01	2.41680957e-07	-1.61972910e-07
675	3.37000000e+01	-4.77907211e-07	-1.92913038e-07
676	3.37500000e+01	3.72239363e-07	-1.31588224e-07
677	3.38000000e+01	1.36624783e-07	1.24855388e-08
678	3.38500000e+01	-9.56491817e-08	1.46766118e-08
679	3.39000000e+01	5.94479259e-07	3.02718792e-09
680	3.39500000e+01	-2.23077086e-07	-6.31497322e-08
681	3.40000000e+01	-5.27431044e-08	-1.90519984e-07
682	3.40500000e+01	3.35564282e-07	-1.58611072e-07
683	3.41000000e+01	-3.68627062e-07	-1.10714534e-07
684	3.41500000e+01	3.55904014e-07	-5.26523993e-08
685	3.42000000e+01	2.71620313e-07	4.80002639e-08
686	3.42500000e+01	-2.19675668e-07	-1.07532439e-08
687	3.43000000e+01	4.90418399e-07	-8.12253817e-08
688	3.43500000e+01	-1.52902500e-07	-1.21616180e-07
689	3.44000000e+01	-1.73495862e-07	-1.88279038e-07
690	3.44500000e+01	4.17589540e-07	-1.05279360e-07
691	3.45000000e+01	-2.60546051e-07	-2.63022685e-08
692	3.45500000e+01	2.85460552e-07	-1.55682012e-08
693	3.46000000e+01	3.72785255e-07	2.03500890e-08
694	3.46500000e+01	-3.20690771e-07	-7.04359072e-08
695	3.47000000e+01	3.41807691e-07	-1.45424697e-07
696	3.47500000e+01	-5.64279349e-08	-1.23564021e-07
697	3.48000000e+01	-2.12371382e-07	-1.32378965e-07
698	3.48500000e+01	5.15790311e-07	-4.62351591e-08
699	3.49000000e+01	-1.49041663e-07	1.63084528e-08
700	3.49500000e+01	1.21615054e-07	-3.15124467e-08
701	3.50000000e+01	3.86138708e-07	-3.92925251e-08
702	3.50500000e+01	-3.55842188e-07	-1.13864150e-07
703	3.51000000e+01	2.57040594e-07	-1.59561963e-07
704	3.51500000e+01	9.19451464e-08	-8.52072990e-08
705	3.52000000e+01	-2.49117696e-07	-6.71762534e-08
706	3.52500000e+01	5.17031515e-07	-1.54134422e-08
707	3.53000000e+01	-4.83383295e-08	1.23277590e-08
708	3.53500000e+01	-2.36862602e-08	-7.63666750e-08
709	3.54000000e+01	3.84480905e-07	-9.43335483e-08
710	3.54500000e+01	-3.55096922e-07	-1.18318193e-07
711	3.55000000e+01	1.71314467e-07	-1.28936492e-07
712	3.55500000e+01	2.63246194e-07	-3.55513039e-08
713	3.56000000e+01	-2.38302408e-07	-2.55081687e-08
714	3.56500000e+01	4.47300123e-07	-2.67414381e-08
715	3.57000000e+01	-2.07948396e-09	-2.35657321e-08
716	3.57500000e+01	-1.70751217e-07	-1.13413109e-07
717	3.58000000e+01	4.05081249e-07	-1.14123935e-07
718	3.58500000e+01	-2.53437822e-07	-8.78206923e-08
719	3.59000000e+01	9.21389628e-08	-8.58114632e-08
720	3.59500000e+01	3.57548628e-07	-6.58354003e-09
721	3.60000000e+01	-2.51206872e-07	-1.67124819e-08
722	3.60500000e+01	3.51100472e-07	-6.20670336e-08
723	3.61000000e+01	8.07977341e-08	-6.20795818e-08
724	3.61500000e+01	-2.71667442e-07	-1.23505845e-07
725	3.62000000e+01	3.88459362e-07	-1.01198173e-07
726	3.62500000e+01	-1.32380095e-07	-4.34580585e-08
727	3.63000000e+01	3.09053196e-08	-5.28801485e-08
728	3.63500000e+01	4.26082748e-07	-9.86402997e-09
729	3.64000000e+01	-2.64847990e-07	-3.56063612e-08
730	3.64500000e+01	2.01564227e-07	-9.78593515e-08
731	3.65000000e+01	1.63743424e-07	-7.79648772e-08
732	3.65500000e+01	-2.87246000e-07	-1.02040994e-07
733	3.66000000e+01	3.85937667e-07	-7.49811198e-08
734	3.66500000e+01	-1.96145760e-08	-1.30987771e-08
735	3.67000000e+01	-7.90055100e-08	-4.34679648e-08
736	3.67500000e+01	4.31950464e-07	-3.46970139e-08
737	3.68000000e+01	-2.24039494e-07	-5.83062205e-08
738	3.68500000e+01	8.89408416e-08	-1.14933089e-07
739	3.69000000e+01	2.41025268e-07	-7.17134761e-08
740	3.69500000e+01	-2.91200778e-07	-6.62668260e-08
741	3.70000000e+01	3.45958361e-07	-5.24503755e-08
742	3.70500000e+01	1.03359864e-07	-5.17109801e-09
743	3.71000000e+01	-1.65524515e-07	-5.48173094e-08
744	3.71500000e+01	3.86748000e-07	-6.66519667e-08
745	3.72000000e+01	-1.81145986e-07	-6.77449285e-08
746	3.72500000e+01	-4.08577738e-09	-1.05547598e-07
747	3.73000000e+01	3.38873021e-07	-5.25648467e-08
748	3.73500000e+01	-2.48180588e-07	-3.67974049e-08
749	3.74000000e+01	2.52249843e-07	-4.79755433e-08
750	3.74500000e+01	1.70562688e-07	-1.73262638e-08
751	3.75000000e+01	-2.31730041e-07	-6.94096389e-08
752	3.75500000e+01	3.54592541e-07	-8.63876436e-08
753	3.76000000e+01	-8.79878964e-08	-6.09294184e-08
754	3.76500000e+01	-9.27570718e-08	-8.30696809e-08
755	3.77000000e+01	3.79037272e-07	-3.59620415e-08
756	3.77500000e+01	-1.91646522e-07	-2.11383440e-08
757	3.78000000e+01	1.62028803e-07	-5.79928174e-08
758	3.78500000e+01	2.32520174e-07	-3.93902317e-08
759	3.79000000e+01	-2.82439995e-07	-7.64520467e-08
760	3.79500000e+01	2.87608789e-07	-8.74983890e-08
761	3.80000000e+01	2.81922975e-08	-4.21212114e-08
762	3.80500000e+01	-1.34174423e-07	-5.98834273e-08
763	3.81000000e+01	3.90161515e-07	-3.34478543e-08
764	3.81500000e+01	-1.51164693e-07	-2.25909855e-08
765	3.82000000e+01	4.06013672e-08	-7.20293237e-08
766	3.82500000e+01	2.88402644e-07	-5.47590753e-08
767	3.83000000e+01	-2.62600052e-07	-6.91974404e-08
768	3.83500000e+01	2.22661850e-07	-7.76694455e-08
769	3.84000000e+01	1.17536652e-07	-2.58612290e-08
770	3.84500000e+01	-1.86303980e-07	-4.46047095e-08
771	3.85000000e+01	3.70499079e-07	-4.19466285e-08
772	3.85500000e+01	-7.47329824e-08	-3.25538886e-08
773	3.86000000e+01	-6.17833469e-08	-8.16706014e-08
774	3.86500000e+01	3.08003152e-07	-5.96627484e-08
775	3.87000000e+01	-2.26397003e-07	-5.11185770e-08
776	3.87500000e+01	1.61972098e-07	-6.35634805e-08
777	3.88000000e+01	2.14751675e-07	-1.94410084e-08
778	3.88500000e+01	-2.21005715e-07	-4.16929735e-08
779	3.89000000e+01	2.96147240e-07	-5.69192770e-08
780	3.89500000e+01	-7.39310797e-09	-3.99963252e-08
781	3.90000000e+01	-1.26710492e-07	-7.83045719e-08
782	3.90500000e+01	3.35957829e-07	-5.59174440e-08
783	3.91000000e+01	-1.66199589e-07	-3.39553950e-08
784	3.91500000e+01	6.80756189e-08	-5.47714743e-08
785	3.92000000e+01	2.69621705e-07	-2.28487778e-08
786	3.92500000e+01	-2.19250057e-07	-4.38839185e-08
787	3.93000000e+01	2.31687907e-07	-6.94194531e-08
788	3.93500000e+01	6.58702772e-08	-4.20841841e-08
789	3.94000000e+01	-1.88591427e-07	-6.57518815e-08
790	3.94500000e+01	3.28526058e-07	-4.83149916e-08
791	3.95000000e+01	-7.86094853e-08	-2.19240951e-08
792	3.95500000e+01	-6.44677026e-09	-5.35321179e-08
793	3.96000000e+01	2.92595421e-07	-3.46497798e-08
794	3.96500000e+01	-2.18979986e-07	-4.57986708e-08
795	3.97000000e+01	1.49862442e-07	-7.19661878e-08
796	3.97500000e+01	1.56015033e-07	-3.70721959e-08
797	3.98000000e+01	-2.01217748e-07	-5.09406794e-08
798	3.98500000e+01	2.90865482e-07	-4.55566699e-08
799	3.99000000e+01	-1.60245776e-08	-1.89194374e-08
800	3.99500000e+01	-8.48346800e-08	-5.50239139e-08
801	4.00000000e+01	3.10586249e-07	-4.54174349e-08
802	4.00500000e+01	-1.72223952e-07	-4.34821845e-08
803	4.01000000e+01	6.57027516e-08	-6.78019294e-08
804	4.01500000e+01	2.11818138e-07	-3.08725256e-08
805	4.02000000e+01	-2.00875321e-07	-3.77010080e-08
806	4.02500000e+01	2.46476569e-07	-4.71073653e-08
807	4.03000000e+01	5.89713053e-08	-2.31624305e-08
808	4.03500000e+01	-1.53904688e-07	-5.68371179e-08
809	4.04000000e+01	2.88689865e-07	-5.13612767e-08
810	4.04500000e+01	-1.08579169e-07	-3.53890858e-08
811	4.05000000e+01	7.01981372e-09	-5.90294842e-08
812	4.05500000e+01	2.61559052e-07	-2.85917569e-08
813	4.06000000e+01	-1.93835046e-07	-3.09841718e-08
814	4.06500000e+01	1.64962884e-07	-5.15076992e-08
815	4.07000000e+01	1.24876840e-07	-2.80500215e-08
816	4.07500000e+01	-1.79489743e-07	-5.38666421e-08
817	4.08000000e+01	2.64021913e-07	-5.28774324e-08
818	4.08500000e+01	-4.57384283e-08	-2.72285068e-08
819	4.09000000e+01	-6.40603686e-08	-5.01125281e-08
820	4.09500000e+01	2.85218104e-07	-2.97169634e-08
821	4.10000000e+01	-1.51676719e-07	-2.85545402e-08
822	4.10500000e+01	8.99819856e-08	-5.64198514e-08
823	4.11000000e+01	1.69522695e-07	-3.22562636e-08
824	4.11500000e+01	-1.97813316e-07	-4.59893692e-08
825	4.12000000e+01	2.26193483e-07	-4.98663662e-08
826	4.12500000e+01	3.71508718e-08	-2.11154109e-08
827	4.13000000e+01	-1.14535495e-07	-4.46776494e-08
828	4.13500000e+01	2.70357200e-07	-3.52641650e-08
829	4.14000000e+01	-1.13426225e-07	-2.76798567e-08
830	4.14500000e+01	2.14610372e-08	-5.66356122e-08
831	4.15000000e+01	2.19909216e-07	-3.35195205e-08
832	4.15500000e+01	-1.84783681e-07	-3.70584842e-08
833	4.16000000e+01	1.62448864e-07	-4.70807666e-08
834	4.16500000e+01	9.67632701e-08	-1.86178837e-08
835	4.17000000e+01	-1.45275742e-07	-4.06335864e-08
836	4.17500000e+01	2.53510605e-07	-4.14988993e-08
837	4.18000000e+01	-5.82902396e-08	-2.73516708e-08
838	4.18500000e+01	-5.07198251e-08	-5.31542177e-08
839	4.19000000e+01	2.39389567e-07	-3.24189060e-08
840	4.19500000e+01	-1.47969221e-07	-2.79127285e-08
841	4.20000000e+01	1.07758350e-07	-4.54455659e-08
842	4.20500000e+01	1.47271387e-07	-2.10017446e-08
843	4.21000000e+01	-1.73124582e-07	-3.80442304e-08
844	4.21500000e+01	2.08596831e-07	-4.50879451e-08
845	4.22000000e+01	9.26065489e-09	-2.47272352e-08
846	4.22500000e+01	-9.17967822e-08	-4.68939995e-08
847	4.23000000e+01	2.42196803e-07	-3.24738465e-08
848	4.23500000e+01	-1.14257779e-07	-2.19795044e-08
849	4.24000000e+01	3.96361609e-08	-4.42410358e-08
850	4.24500000e+01	1.91586322e-07	-2.45320251e-08
851	4.25000000e+01	-1.64568149e-07	-3.49158303e-08
852	4.25500000e+01	1.55370979e-07	-4.65339117e-08
853	4.26000000e+01	6.07382325e-08	-2.18309017e-08
854	4.26500000e+01	-1.26650671e-07	-3.89948152e-08
855	4.27000000e+01	2.34510711e-07	-3.29556374e-08
856	4.27500000e+01	-5.85278565e-08	-1.94693001e-08
857	4.28000000e+01	-2.42805517e-08	-4.39896053e-08
858	4.28500000e+01	2.04432522e-07	-2.82145162e-08
859	4.29000000e+01	-1.45895132e-07	-2.96406065e-08
860	4.29500000e+01	1.07621033e-07	-4.45333868e-08
861	4.30000000e+01	1.18442367e-07	-2.00579620e-08
862	4.30500000e+01	-1.47201271e-07	-3.29244365e-08
863	4.31000000e+01	1.95075295e-07	-3.48000765e-08
864	4.31500000e+01	-7.10236847e-09	-1.83312591e-08
865	4.32000000e+01	-6.69551112e-08	-4.18034286e-08
866	4.32500000e+01	2.14134078e-07	-3.09803161e-08
867	4.33000000e+01	-1.15577502e-07	-2.44922643e-08
868	4.33500000e+01	4.47899650e-08	-4.11392920e-08
869	4.34000000e+01	1.57600474e-07	-1.92421349e-08
870	4.34500000e+01	-1.40911603e-07	-2.78928890e-08
871	4.35000000e+01	1.55550006e-07	-3.73195581e-08
872	4.35500000e+01	3.90610642e-08	-1.89066722e-08
873	4.36000000e+01	-1.08425750e-07	-3.77568497e-08
874	4.36500000e+01	2.04903769e-07	-3.14236510e-08
875	4.37000000e+01	-6.43990722e-08	-1.93336873e-08
876	4.37500000e+01	-3.82824317e-09	-3.79435736e-08
877	4.38000000e+01	1.75639373e-07	-2.09671756e-08
878	4.38500000e+01	-1.33891808e-07	-2.40595405e-08
879	4.39000000e+01	1.06404662e-07	-3.80095770e-08
880	4.39500000e+01	9.06475567e-08	-1.90725311e-08
881	4.40000000e+01	-1.24514095e-07	-3.28158759e-08
882	4.40500000e+01	1.76179226e-07	-3.16741399e-08
883	4.41000000e+01	-2.22677446e-08	-1.56219211e-08
884	4.41500000e+01	-4.61286699e-08	-3.42641346e-08
885	4.42000000e+01	1.89529981e-07	-2.34125981e-08
886	4.42500000e+01	-1.05818862e-07	-2.14146514e-08
887	4.43000000e+01	5.03539894e-08	-3.75449997e-08
888	4.43500000e+01	1.21389830e-07	-1.87646437e-08
889	4.44000000e+01	-1.25371891e-07	-2.66400652e-08
890	4.44500000e+01	1.47737414e-07	-3.13810859e-08
891	4.45000000e+01	2.49322583e-08	-1.43895478e-08
892	4.45500000e+01	-8.50243214e-08	-3.13122903e-08
893	4.46000000e+01	1.77210994e-07	-2.55845170e-08
894	4.46500000e+01	-6.81906544e-08	-1.82314173e-08
895	4.47000000e+01	9.31125696e-09	-3.51322961e-08
896	4.47500000e+01	1.45675112e-07	-1.91108454e-08
897	4.48000000e+01	-1.19953190e-07	-2.15637405e-08
898	4.48500000e+01	1.02444281e-07	-3.07480630e-08
899	4.49000000e+01	6.78392412e-08	-1.40521515e-08
900	4.49500000e+01	-9.98760322e-08	-2.80689241e-08
901	4.50000000e+01	1.57609610e-07	-2.74428600e-08
