Signaux reflechis et transmis pour une structure 
Signal echographique : ser2_25.tam
Milieu incident : eau
Milieu de refraction : eau
Nombre de periodes   1
Couche   1	 : nickel	Epaisseur (mm) : 5.00000000e+00
Epaisseur totale h d'une periode (mm) : 5.00000000e+00
Epaisseur totale H de la plaque (mm) : 5.00000000e+00
Pas frequentiel (MHz) : 9.76562500e-03
Pas temporel (µs) : 5.00000000e-02
Angle d'incidence (degre) : 0.00000000e+00
 



no	temps (µs)	SR	ST
889	4.44000000e+01	3.10993364e-05	-3.73384308e-05
890	4.44500000e+01	4.39030430e-05	-3.07024180e-05
891	4.45000000e+01	1.69903550e-05	-1.43192977e-05
892	4.45500000e+01	-5.63745632e-05	1.87050399e-06
893	4.46000000e+01	-1.35866601e-04	1.13805304e-05
894	4.46500000e+01	-1.60373591e-04	1.27775990e-05
895	4.47000000e+01	-9.68575529e-05	8.24724211e-06
896	4.47500000e+01	2.21512713e-05	1.42639256e-06
897	4.48000000e+01	1.24927074e-04	-3.51209303e-06
898	4.48500000e+01	1.58467890e-04	-5.32189394e-06
899	4.49000000e+01	1.17833322e-04	-4.81687656e-06
900	4.49500000e+01	3.96603633e-05	-2.86044442e-06
901	4.50000000e+01	-3.15647975e-05	-1.27947879e-06
902	4.50500000e+01	-6.90745428e-05	-5.27975457e-07
903	4.51000000e+01	-6.62734919e-05	-9.72823771e-07
904	4.51500000e+01	-3.60179150e-05	-3.26915072e-06
905	4.52000000e+01	-2.61539655e-08	-6.13145502e-06
906	4.52500000e+01	2.48405143e-05	-1.38952257e-05
907	4.53000000e+01	3.07479686e-05	-2.93682587e-05
908	4.53500000e+01	2.18651732e-05	-3.33264281e-05
909	4.54000000e+01	7.87247255e-06	-3.03955614e-07
910	4.54500000e+01	-4.44145861e-06	6.51561211e-05
911	4.55000000e+01	-1.04064345e-05	1.22339386e-04
912	4.55500000e+01	-9.74280280e-06	1.22948084e-04
913	4.56000000e+01	-5.35052242e-06	5.41226335e-05
914	4.56500000e+01	2.05778542e-07	-4.51361492e-05
915	4.57000000e+01	3.60711674e-06	-1.16197900e-04
916	4.57500000e+01	4.28170092e-06	-1.25073038e-04
917	4.58000000e+01	3.61690711e-06	-7.96503642e-05
918	4.58500000e+01	1.89927299e-06	-1.43000940e-05
919	4.59000000e+01	7.07847444e-07	3.76247620e-05
920	4.59500000e+01	4.74319529e-07	5.85375478e-05
921	4.60000000e+01	1.09543070e-06	4.85131168e-05
922	4.60500000e+01	3.13969626e-06	2.09528435e-05
923	4.61000000e+01	5.96965757e-06	-6.98699361e-06
924	4.61500000e+01	1.37603447e-05	-2.28785351e-05
925	4.62000000e+01	2.58148079e-05	-2.36929866e-05
926	4.62500000e+01	2.24035671e-05	-1.46794064e-05
927	4.63000000e+01	-1.26248459e-05	-3.12061972e-06
928	4.63500000e+01	-6.64898184e-05	5.45746235e-06
929	4.64000000e+01	-1.02748680e-04	8.64907984e-06
930	4.64500000e+01	-8.72100008e-05	7.13719016e-06
931	4.65000000e+01	-2.12842332e-05	2.93988598e-06
932	4.65500000e+01	5.54616611e-05	-1.10849500e-06
933	4.66000000e+01	9.94844559e-05	-3.15608022e-06
934	4.66500000e+01	9.25910524e-05	-3.43691639e-06
935	4.67000000e+01	4.88438912e-05	-2.44068210e-06
936	4.67500000e+01	-2.04379544e-06	-1.17450425e-06
937	4.68000000e+01	-3.70683225e-05	-4.78956747e-07
938	4.68500000e+01	-4.62139188e-05	-2.92249645e-07
939	4.69000000e+01	-3.28916135e-05	-1.27267950e-06
940	4.69500000e+01	-9.94364125e-06	-2.89661313e-06
941	4.70000000e+01	1.01051557e-05	-5.55948168e-06
942	4.70500000e+01	1.92519301e-05	-1.30892955e-05
943	4.71000000e+01	1.69832028e-05	-2.07756161e-05
944	4.71500000e+01	8.94750930e-06	-1.21122450e-05
945	4.72000000e+01	2.24780594e-07	2.05626500e-05
946	4.72500000e+01	-5.44847333e-06	6.13551548e-05
947	4.73000000e+01	-6.61648652e-06	7.98064294e-05
948	4.73500000e+01	-4.76915635e-06	5.56217994e-05
949	4.74000000e+01	-1.34216180e-06	-8.06879210e-07
950	4.74500000e+01	1.53222454e-06	-5.54485027e-05
951	4.75000000e+01	2.52607041e-06	-7.83174378e-05
952	4.75500000e+01	2.50296373e-06	-6.31877544e-05
953	4.76000000e+01	1.61250844e-06	-2.60300855e-05
954	4.76500000e+01	6.18045253e-07	1.07917159e-05
955	4.77000000e+01	3.19276990e-07	3.20376021e-05
956	4.77500000e+01	3.01821708e-07	3.34654386e-05
957	4.78000000e+01	1.20659419e-06	2.03321953e-05
958	4.78500000e+01	2.56489903e-06	2.68159736e-06
959	4.79000000e+01	5.07539309e-06	-1.03862755e-05
960	4.79500000e+01	1.13877571e-05	-1.45785475e-05
961	4.80000000e+01	1.50360203e-05	-1.12706404e-05
962	4.80500000e+01	3.70165154e-06	-4.68412173e-06
963	4.81000000e+01	-2.34128105e-05	1.31704784e-06
964	4.81500000e+01	-5.07845147e-05	4.52848772e-06
965	4.82000000e+01	-5.62646344e-05	4.71952522e-06
966	4.82500000e+01	-3.02862315e-05	2.81230636e-06
967	4.83000000e+01	1.28506203e-05	2.92095696e-07
968	4.83500000e+01	4.74191398e-05	-1.38792016e-06
969	4.84000000e+01	5.58174373e-05	-1.93269760e-06
970	4.84500000e+01	3.86802124e-05	-1.63547485e-06
971	4.85000000e+01	1.06178060e-05	-9.06780079e-07
972	4.85500000e+01	-1.32584624e-05	-3.78888972e-07
973	4.86000000e+01	-2.43798500e-05	-1.29598907e-07
974	4.86500000e+01	-2.17208853e-05	-3.25977061e-07
975	4.87000000e+01	-1.08336634e-05	-1.09731889e-06
976	4.87500000e+01	1.13919276e-06	-1.99327958e-06
977	4.88000000e+01	8.69729443e-06	-4.38076418e-06
978	4.88500000e+01	9.79108168e-06	-8.80394245e-06
979	4.89000000e+01	6.56240659e-06	-9.16170025e-06
980	4.89500000e+01	1.95587906e-06	1.73094810e-06
981	4.90000000e+01	-1.76979974e-06	2.13264564e-05
982	4.90500000e+01	-3.24537433e-06	3.66833874e-05
983	4.91000000e+01	-2.89736375e-06	3.43267199e-05
984	4.91500000e+01	-1.43447616e-06	1.24839461e-05
985	4.92000000e+01	2.33381164e-07	-1.59844574e-05
986	4.92500000e+01	1.05126519e-06	-3.42643506e-05
987	4.93000000e+01	1.23037842e-06	-3.42753912e-05
988	4.93500000e+01	9.65214573e-07	-2.00329141e-05
989	4.94000000e+01	4.21989350e-07	-1.88616753e-06
990	4.94500000e+01	1.87394321e-07	1.12384052e-05
991	4.95000000e+01	8.53766718e-08	1.54983870e-05
992	4.95500000e+01	2.64487939e-07	1.18996474e-05
993	4.96000000e+01	8.22323426e-07	4.46704158e-06
994	4.96500000e+01	1.40593810e-06	-2.32485567e-06
995	4.97000000e+01	3.16252162e-06	-5.70891237e-06
996	4.97500000e+01	5.57097084e-06	-5.44336954e-06
997	4.98000000e+01	4.16796859e-06	-3.07060955e-06
998	4.98500000e+01	-3.77902926e-06	-4.14560529e-07
999	4.99000000e+01	-1.48172682e-05	1.34204676e-06
1000	4.99500000e+01	-2.09633997e-05	1.85983735e-06
1001	5.00000000e+01	-1.61304153e-05	1.40065451e-06
1002	5.00500000e+01	-2.36091374e-06	4.93458612e-07
1003	5.01000000e+01	1.18408948e-05	-2.69627331e-07
1004	5.01500000e+01	1.85508106e-05	-6.08856794e-07
1005	5.02000000e+01	1.57175455e-05	-6.00393484e-07
1006	5.02500000e+01	7.29750639e-06	-3.86460136e-07
1007	5.03000000e+01	-1.20455491e-06	-1.69966390e-07
1008	5.03500000e+01	-6.22152932e-06	-5.52187566e-08
1009	5.04000000e+01	-6.81519061e-06	-3.65652399e-08
1010	5.04500000e+01	-4.35187786e-06	-1.81118929e-07
1011	5.05000000e+01	-1.00287478e-06	-3.78326619e-07
1012	5.05500000e+01	1.48142087e-06	-6.77997040e-07
1013	5.06000000e+01	2.27846812e-06	-1.44469011e-06
1014	5.06500000e+01	1.77879691e-06	-2.02754901e-06
1015	5.07000000e+01	7.95081506e-07	-8.75985689e-07
1016	5.07500000e+01	-7.10730032e-08	2.15176981e-06
1017	5.08000000e+01	-4.74285335e-07	5.05583621e-06
1018	5.08500000e+01	-4.82390415e-07	5.51646073e-06
1019	5.09000000e+01	-2.87208182e-07	3.07241917e-06
1020	5.09500000e+01	-4.81204595e-08	-4.09548970e-07
1021	5.10000000e+01	7.11424222e-08	-2.55444240e-06
1022	5.10500000e+01	8.49060710e-08	-2.54797845e-06
1023	5.11000000e+01	5.54424062e-08	-1.31539591e-06
1024	5.11500000e+01	1.54127355e-08	-2.38895678e-07
1025	5.12000000e+01	0.00000000e+00	0.00000000e+00
1026	5.12500000e+01	-2.91796501e-09	-3.85213011e-07
1027	5.13000000e+01	-4.72035831e-09	-7.67760832e-07
1028	5.13500000e+01	-4.63723153e-08	-6.61505659e-07
1029	5.14000000e+01	-1.18773752e-07	-4.49264808e-08
1030	5.14500000e+01	-2.97927480e-07	6.92822070e-07
1031	5.15000000e+01	-7.98836822e-07	1.08956740e-06
1032	5.15500000e+01	-1.16078070e-06	9.43222341e-07
1033	5.16000000e+01	-1.23793632e-07	4.00020838e-07
1034	5.16500000e+01	2.96020428e-06	-2.20285309e-07
1035	5.17000000e+01	6.66685092e-06	-6.31741719e-07
1036	5.17500000e+01	7.79863520e-06	-6.89468734e-07
1037	5.18000000e+01	4.11943066e-06	-4.21842654e-07
1038	5.18500000e+01	-3.14039411e-06	-1.52241405e-08
1039	5.19000000e+01	-9.79275712e-06	3.00201777e-07
1040	5.19500000e+01	-1.18007680e-05	4.21315862e-07
1041	5.20000000e+01	-8.36244195e-06	3.63900714e-07
1042	5.20500000e+01	-1.87743566e-06	2.10198091e-07
1043	5.21000000e+01	4.24262822e-06	8.27899084e-08
1044	5.21500000e+01	7.32356300e-06	2.34403540e-08
1045	5.22000000e+01	6.62896136e-06	1.04240038e-07
1046	5.22500000e+01	3.24678440e-06	3.63853840e-07
1047	5.23000000e+01	-8.36999474e-07	7.06307187e-07
1048	5.23500000e+01	-3.52876811e-06	1.62171602e-06
1049	5.24000000e+01	-3.97651154e-06	3.33970893e-06
1050	5.24500000e+01	-2.69463414e-06	3.40760236e-06
1051	5.25000000e+01	-6.44181921e-07	-1.59366121e-06
1052	5.25500000e+01	1.02125414e-06	-1.10087288e-05
1053	5.26000000e+01	1.74542293e-06	-1.87875555e-05
1054	5.26500000e+01	1.59739593e-06	-1.75820995e-05
1055	5.27000000e+01	7.17409722e-07	-5.31638034e-06
1056	5.27500000e+01	-2.13193644e-07	1.16092888e-05
1057	5.28000000e+01	-7.19588814e-07	2.30938015e-05
1058	5.28500000e+01	-8.91956616e-07	2.31632597e-05
1059	5.29000000e+01	-6.37884931e-07	1.32749721e-05
1060	5.29500000e+01	-2.96639369e-07	-5.62827019e-08
1061	5.30000000e+01	-1.44238017e-07	-1.01990279e-05
1062	5.30500000e+01	-1.38757791e-08	-1.36511083e-05
1063	5.31000000e+01	-2.78553006e-07	-1.04727367e-05
1064	5.31500000e+01	-7.88504303e-07	-3.59201318e-06
1065	5.32000000e+01	-1.38783994e-06	3.00454285e-06
1066	5.32500000e+01	-3.34660884e-06	6.48238891e-06
1067	5.33000000e+01	-5.87720982e-06	6.18416058e-06
1068	5.33500000e+01	-4.06327492e-06	3.42371364e-06
1069	5.34000000e+01	6.09964305e-06	1.95988870e-07
1070	5.34500000e+01	2.10886338e-05	-2.08016233e-06
1071	5.35000000e+01	2.98484130e-05	-2.79483273e-06
1072	5.35500000e+01	2.27813268e-05	-2.09596115e-06
1073	5.36000000e+01	9.93336497e-07	-6.90368215e-07
1074	5.36500000e+01	-2.32729483e-05	5.88974226e-07
1075	5.37000000e+01	-3.56245722e-05	1.21438291e-06
1076	5.37500000e+01	-3.06445634e-05	1.19400940e-06
1077	5.38000000e+01	-1.37971937e-05	7.95614954e-07
1078	5.38500000e+01	4.90064696e-06	3.45774077e-07
1079	5.39000000e+01	1.68186161e-05	8.60265900e-08
1080	5.39500000e+01	1.86175378e-05	9.44944369e-08
1081	5.40000000e+01	1.22030631e-05	5.31779203e-07
1082	5.40500000e+01	2.16848125e-06	1.20893897e-06
1083	5.41000000e+01	-5.98006641e-06	2.36147148e-06
1084	5.41500000e+01	-9.08346956e-06	5.34666401e-06
1085	5.42000000e+01	-7.54857472e-06	7.93984941e-06
1086	5.42500000e+01	-3.33702259e-06	2.76148873e-06
1087	5.43000000e+01	8.17880871e-07	-1.33133812e-05
1088	5.43500000e+01	3.16174165e-06	-3.20121734e-05
1089	5.44000000e+01	3.61079699e-06	-3.84431114e-05
1090	5.44500000e+01	2.28730732e-06	-2.30524822e-05
1091	5.45000000e+01	3.18445517e-07	8.05139134e-06
1092	5.45500000e+01	-1.01064133e-06	3.63230203e-05
1093	5.46000000e+01	-1.65329046e-06	4.58825826e-05
1094	5.46500000e+01	-1.43762708e-06	3.40600861e-05
1095	5.47000000e+01	-7.65717928e-07	1.04630487e-05
1096	5.47500000e+01	-3.80093252e-07	-1.15267819e-05
1097	5.48000000e+01	-3.89075444e-08	-2.30491436e-05
1098	5.48500000e+01	-1.59500858e-07	-2.19616903e-05
1099	5.49000000e+01	-9.37145852e-07	-1.18159287e-05
1100	5.49500000e+01	-1.66032438e-06	5.43289518e-07
1101	5.50000000e+01	-3.56695351e-06	9.10649297e-06
1102	5.50500000e+01	-7.61964674e-06	1.12185152e-05
1103	5.51000000e+01	-8.96587010e-06	7.93051752e-06
1104	5.51500000e+01	8.43946529e-07	2.55841914e-06
1105	5.52000000e+01	2.25545606e-05	-2.02238470e-06
1106	5.52500000e+01	4.26979743e-05	-4.30353551e-06
1107	5.53000000e+01	4.34357305e-05	-4.03023559e-06
1108	5.53500000e+01	1.83259498e-05	-2.12875346e-06
1109	5.54000000e+01	-2.03633187e-05	1.14202881e-07
1110	5.54500000e+01	-4.92461630e-05	1.59325678e-06
1111	5.55000000e+01	-5.28533840e-05	1.92596037e-06
1112	5.55500000e+01	-3.33798729e-05	1.51238263e-06
1113	5.56000000e+01	-4.34461003e-06	7.92800736e-07
1114	5.56500000e+01	1.90262439e-05	2.28251068e-07
1115	5.57000000e+01	2.81740604e-05	5.66266232e-08
1116	5.57500000e+01	2.33251694e-05	3.69690341e-07
1117	5.58000000e+01	9.79045650e-06	1.23722718e-06
1118	5.58500000e+01	-4.16477765e-06	2.34733233e-06
1119	5.59000000e+01	-1.20022059e-05	5.03787773e-06
1120	5.59500000e+01	-1.25196094e-05	9.71002200e-06
1121	5.60000000e+01	-7.60622400e-06	8.71898462e-06
1122	5.60500000e+01	-1.18575247e-06	-6.94998813e-06
1123	5.61000000e+01	3.30574881e-06	-3.30841634e-05
1124	5.61500000e+01	5.16982796e-06	-5.17192103e-05
1125	5.62000000e+01	4.23439274e-06	-4.43643165e-05
1126	5.62500000e+01	1.60320595e-06	-8.97835225e-06
1127	5.63000000e+01	-6.51103076e-07	3.45516439e-05
1128	5.63500000e+01	-2.04674491e-06	6.03658235e-05
1129	5.64000000e+01	-2.21353247e-06	5.62264056e-05
1130	5.64500000e+01	-1.39483204e-06	2.89351633e-05
1131	5.65000000e+01	-7.47836552e-07	-3.72100723e-06
1132	5.65500000e+01	-1.72015590e-07	-2.62128848e-05
1133	5.66000000e+01	1.80960598e-08	-3.19358533e-05
1134	5.66500000e+01	-7.27940035e-07	-2.26617056e-05
1135	5.67000000e+01	-1.61077749e-06	-6.35121441e-06
1136	5.67500000e+01	-3.05632844e-06	7.91620314e-06
1137	5.68000000e+01	-6.92545847e-06	1.45690329e-05
1138	5.68500000e+01	-1.13058657e-05	1.28947508e-05
1139	5.69000000e+01	-6.57429779e-06	6.48034929e-06
1140	5.69500000e+01	1.50546831e-05	-2.86029806e-07
1141	5.70000000e+01	4.40788329e-05	-4.71754891e-06
1142	5.70500000e+01	5.80698281e-05	-5.71124599e-06
1143	5.71000000e+01	4.06469603e-05	-3.97924525e-06
1144	5.71500000e+01	-3.81771349e-06	-1.10667674e-06
1145	5.72000000e+01	-4.92120216e-05	1.38488390e-06
1146	5.72500000e+01	-6.87197338e-05	2.40948245e-06
1147	5.73000000e+01	-5.55653615e-05	2.21407651e-06
1148	5.73500000e+01	-2.16842024e-05	1.41881365e-06
1149	5.74000000e+01	1.28292434e-05	5.11002903e-07
1150	5.74500000e+01	3.25307955e-05	8.51859064e-08
1151	5.75000000e+01	3.37177551e-05	1.60298161e-07
1152	5.75500000e+01	2.03886364e-05	9.15293448e-07
1153	5.76000000e+01	1.92211777e-06	2.13788766e-06
1154	5.76500000e+01	-1.16073858e-05	4.02840908e-06
1155	5.77000000e+01	-1.62466741e-05	8.76066130e-06
1156	5.77500000e+01	-1.25923008e-05	1.22769677e-05
1157	5.78000000e+01	-4.76480776e-06	2.26012784e-06
1158	5.78500000e+01	1.95038938e-06	-2.49240026e-05
1159	5.79000000e+01	5.78479862e-06	-5.41359130e-05
1160	5.79500000e+01	6.07293551e-06	-6.11561552e-05
1161	5.80000000e+01	3.38807063e-06	-3.24219355e-05
1162	5.80500000e+01	3.86058483e-07	1.91705781e-05
1163	5.81000000e+01	-1.91183681e-06	6.25511712e-05
1164	5.81500000e+01	-2.80278056e-06	7.37861796e-05
1165	5.82000000e+01	-2.08286698e-06	5.11503890e-05
1166	5.82500000e+01	-1.26088648e-06	1.21304944e-05
1167	5.83000000e+01	-4.48562453e-07	-2.17083888e-05
1168	5.83500000e+01	1.08776627e-07	-3.76157883e-05
1169	5.84000000e+01	-4.02148645e-07	-3.35713879e-05
1170	5.84500000e+01	-1.29759427e-06	-1.64440491e-05
1171	5.85000000e+01	-2.52287026e-06	2.66731194e-06
1172	5.85500000e+01	-5.36377335e-06	1.50225427e-05
1173	5.86000000e+01	-1.06050312e-05	1.71037846e-05
1174	5.86500000e+01	-1.18018984e-05	1.12883386e-05
1175	5.87000000e+01	3.95932801e-06	2.98950553e-06
1176	5.87500000e+01	3.58434955e-05	-3.72678385e-06
1177	5.88000000e+01	6.25339115e-05	-6.67303164e-06
1178	5.88500000e+01	5.99940057e-05	-5.82394292e-06
1179	5.89000000e+01	2.04631493e-05	-2.85865378e-06
1180	5.89500000e+01	-3.56704465e-05	4.89586813e-07
1181	5.90000000e+01	-7.37524328e-05	2.49699363e-06
1182	5.90500000e+01	-7.47940680e-05	2.76777455e-06
1183	5.91000000e+01	-4.36897539e-05	2.11651754e-06
1184	5.91500000e+01	-1.31916321e-06	9.90703316e-07
1185	5.92000000e+01	3.00036114e-05	2.03579088e-07
1186	5.92500000e+01	4.06852594e-05	5.75351239e-08
1187	5.93000000e+01	3.17143089e-05	4.68498991e-07
1188	5.93500000e+01	1.14264018e-05	1.71807911e-06
1189	5.94000000e+01	-7.43794393e-06	3.20695239e-06
1190	5.94500000e+01	-1.75147418e-05	6.61767205e-06
1191	5.95000000e+01	-1.72073237e-05	1.23485449e-05
1192	5.95500000e+01	-9.41746076e-06	9.72309958e-06
1193	5.96000000e+01	-8.62972342e-07	-1.23484180e-05
1194	5.96500000e+01	5.12373153e-06	-4.65600849e-05
1195	5.97000000e+01	7.33621768e-06	-6.84798612e-05
1196	5.97500000e+01	5.32145484e-06	-5.46353306e-05
1197	5.98000000e+01	1.96008521e-06	-5.14430605e-06
1198	5.98500000e+01	-1.13749669e-06	5.15600254e-05
1199	5.99000000e+01	-3.04878737e-06	8.19529914e-05
1200	5.99500000e+01	-2.71384720e-06	7.20605862e-05
1201	6.00000000e+01	-1.85215169e-06	3.33805212e-05
1202	6.00500000e+01	-9.09882105e-07	-9.51765144e-06
1203	6.01000000e+01	7.38492711e-08	-3.71004966e-05
1204	6.01500000e+01	-1.42897957e-07	-4.19652872e-05
1205	6.02000000e+01	-8.46801640e-07	-2.78534641e-05
1206	6.02500000e+01	-1.96353579e-06	-6.07062438e-06
1207	6.03000000e+01	-4.03944537e-06	1.19157932e-05
1208	6.03500000e+01	-8.23385333e-06	1.93566880e-05
1209	6.04000000e+01	-1.31663253e-05	1.60831613e-05
1210	6.04500000e+01	-5.96183454e-06	7.39615307e-06
1211	6.05000000e+01	2.21868100e-05	-1.27260246e-06
1212	6.05500000e+01	5.66920731e-05	-6.54456326e-06
1213	6.06000000e+01	7.08000317e-05	-7.26014696e-06
1214	6.06500000e+01	4.52939637e-05	-4.80200030e-06
1215	6.07000000e+01	-1.20760599e-05	-1.02976059e-06
1216	6.07500000e+01	-6.61626066e-05	2.04065511e-06
1217	6.08000000e+01	-8.61900796e-05	3.06995018e-06
1218	6.08500000e+01	-6.58648790e-05	2.74175485e-06
1219	6.09000000e+01	-2.14816326e-05	1.64046544e-06
1220	6.09500000e+01	2.01514639e-05	4.67769885e-07
1221	6.10000000e+01	4.22138589e-05	6.32741428e-08
1222	6.10500000e+01	4.13254084e-05	1.36131015e-07
1223	6.11000000e+01	2.28105817e-05	1.09623404e-06
1224	6.11500000e+01	2.31671104e-07	2.60537556e-06
1225	6.12000000e+01	-1.55395457e-05	4.68743080e-06
1226	6.12500000e+01	-2.02859184e-05	1.00022439e-05
1227	6.13000000e+01	-1.44063028e-05	1.31591990e-05
1228	6.13500000e+01	-4.85113442e-06	-1.32269044e-07
1229	6.14000000e+01	3.07941819e-06	-3.25611723e-05
1230	6.14500000e+01	7.62242830e-06	-6.51865146e-05
1231	6.15000000e+01	7.03394383e-06	-6.95547440e-05
1232	6.15500000e+01	3.79555592e-06	-3.19000329e-05
1233	6.16000000e+01	2.51471924e-07	2.97092488e-05
1234	6.16500000e+01	-2.78373135e-06	7.81716907e-05
1235	6.17000000e+01	-3.19238435e-06	8.68068857e-05
1236	6.17500000e+01	-2.40246550e-06	5.61971889e-05
1237	6.18000000e+01	-1.53829283e-06	9.00932060e-06
1238	6.18500000e+01	-1.36264148e-07	-2.95987893e-05
1239	6.19000000e+01	1.88920849e-08	-4.57185199e-05
1240	6.19500000e+01	-4.76579216e-07	-3.83840543e-05
1241	6.20000000e+01	-1.27813911e-06	-1.70491618e-05
1242	6.20500000e+01	-3.13879221e-06	5.27379389e-06
1243	6.21000000e+01	-5.83114047e-06	1.87319219e-05
1244	6.21500000e+01	-1.13473131e-05	1.98334148e-05
1245	6.22000000e+01	-1.18362688e-05	1.23115560e-05
1246	6.22500000e+01	7.80453477e-06	2.44867081e-06
1247	6.23000000e+01	4.33693494e-05	-5.11730315e-06
1248	6.23500000e+01	7.09612666e-05	-7.93139332e-06
1249	6.24000000e+01	6.42889323e-05	-6.57757146e-06
1250	6.24500000e+01	1.58878710e-05	-2.93918874e-06
1251	6.25000000e+01	-4.71374860e-05	9.66868938e-07
1252	6.25500000e+01	-8.66270500e-05	3.00588663e-06
1253	6.26000000e+01	-8.35064940e-05	3.18864859e-06
1254	6.26500000e+01	-4.44704450e-05	2.33709078e-06
1255	6.27000000e+01	3.76799075e-06	9.31850214e-07
1256	6.27500000e+01	3.72556690e-05	1.60467960e-07
1257	6.28000000e+01	4.70453679e-05	-1.25029582e-10
1258	6.28500000e+01	3.41113420e-05	4.72591563e-07
1259	6.29000000e+01	1.04713800e-05	1.96113233e-06
1260	6.29500000e+01	-1.01492342e-05	3.46157161e-06
1261	6.30000000e+01	-2.08259824e-05	7.03689145e-06
1262	6.30500000e+01	-1.88093528e-05	1.26765519e-05
1263	6.31000000e+01	-9.53804502e-06	8.39698338e-06
1264	6.31500000e+01	-2.10652386e-07	-1.66836653e-05
1265	6.32000000e+01	6.66001861e-06	-5.33001178e-05
1266	6.32500000e+01	8.17255249e-06	-7.40953889e-05
1267	6.33000000e+01	5.58510050e-06	-5.46642592e-05
1268	6.33500000e+01	2.05823925e-06	1.78544132e-06
1269	6.34000000e+01	-1.88293261e-06	6.26148461e-05
1270	6.34500000e+01	-3.41034292e-06	9.17769795e-05
1271	6.35000000e+01	-2.82826696e-06	7.62230465e-05
1272	6.35500000e+01	-2.21581533e-06	3.13035523e-05
1273	6.36000000e+01	-5.90775408e-07	-1.54673271e-05
1274	6.36500000e+01	1.08366240e-07	-4.35020303e-05
1275	6.37000000e+01	-2.94147446e-07	-4.59232731e-05
1276	6.37500000e+01	-5.88010170e-07	-2.85558901e-05
1277	6.38000000e+01	-2.34632863e-06	-4.22035699e-06
1278	6.38500000e+01	-4.23007475e-06	1.48118625e-05
1279	6.39000000e+01	-8.19568145e-06	2.15535886e-05
1280	6.39500000e+01	-1.31178789e-05	1.69428275e-05
1281	6.40000000e+01	-3.56682778e-06	7.03197427e-06
1282	6.40500000e+01	2.67924066e-05	-2.39641531e-06
1283	6.41000000e+01	6.16378804e-05	-7.56229336e-06
1284	6.41500000e+01	7.34881958e-05	-7.86089701e-06
1285	6.42000000e+01	4.19172640e-05	-4.91780701e-06
1286	6.42500000e+01	-2.04412204e-05	-6.44080902e-07
1287	6.43000000e+01	-7.53793498e-05	2.45371741e-06
1288	6.43500000e+01	-9.27069847e-05	3.38260148e-06
1289	6.44000000e+01	-6.63234166e-05	2.94007451e-06
1290	6.44500000e+01	-1.72035223e-05	1.56246150e-06
1291	6.45000000e+01	2.58029823e-05	3.93047004e-07
1292	6.45500000e+01	4.73478656e-05	7.25815659e-09
1293	6.46000000e+01	4.32808277e-05	5.13876152e-08
1294	6.46500000e+01	2.18657694e-05	1.20657732e-06
1295	6.47000000e+01	-1.79743717e-06	2.68760018e-06
1296	6.47500000e+01	-1.82398047e-05	4.72124520e-06
1297	6.48000000e+01	-2.16474159e-05	9.92308292e-06
1298	6.48500000e+01	-1.42910323e-05	1.20463979e-05
1299	6.49000000e+01	-4.41012044e-06	-2.95762710e-06
1300	6.49500000e+01	4.37925171e-06	-3.66745911e-05
1301	6.50000000e+01	8.42188746e-06	-6.83980594e-05
1302	6.50500000e+01	7.05416203e-06	-6.87829970e-05
1303	6.51000000e+01	3.97696052e-06	-2.62757047e-05
1304	6.51500000e+01	-3.61495317e-07	3.80588139e-05
1305	6.52000000e+01	-3.21736816e-06	8.53856461e-05
1306	6.52500000e+01	-3.09637242e-06	8.94536631e-05
1307	6.53000000e+01	-2.78442672e-06	5.39039815e-05
1308	6.53500000e+01	-1.28721640e-06	3.84271053e-06
1309	6.54000000e+01	8.13159531e-08	-3.49242591e-05
1310	6.54500000e+01	-2.39399375e-07	-4.88194610e-05
1311	6.55000000e+01	-1.22439480e-07	-3.86936620e-05
1312	6.55500000e+01	-1.44355228e-06	-1.53579621e-05
1313	6.56000000e+01	-3.33228922e-06	7.76739669e-06
1314	6.56500000e+01	-5.38726825e-06	2.05333685e-05
1315	6.57000000e+01	-1.11076836e-05	2.04061886e-05
1316	6.57500000e+01	-1.00309902e-05	1.19066108e-05
1317	6.58000000e+01	1.11235700e-05	1.40538275e-06
1318	6.58500000e+01	4.61692030e-05	-6.01657794e-06
1319	6.59000000e+01	7.20149649e-05	-8.37472144e-06
1320	6.59500000e+01	6.07944807e-05	-6.64981166e-06
1321	6.60000000e+01	8.58791631e-06	-2.56503333e-06
1322	6.60500000e+01	-5.42234253e-05	1.36148372e-06
1323	6.61000000e+01	-9.12096481e-05	3.23392049e-06
1324	6.61500000e+01	-8.30405240e-05	3.35611739e-06
1325	6.62000000e+01	-3.98655837e-05	2.23888541e-06
1326	6.62500000e+01	8.84775958e-06	8.07409606e-07
1327	6.63000000e+01	4.15582160e-05	1.15020597e-07
1328	6.63500000e+01	4.85460932e-05	-1.25204169e-07
1329	6.64000000e+01	3.27225350e-05	5.08749008e-07
1330	6.64500000e+01	8.54343300e-06	1.98140031e-06
1331	6.65000000e+01	-1.24928692e-05	3.33143175e-06
1332	6.65500000e+01	-2.20879301e-05	6.80259019e-06
1333	6.66000000e+01	-1.83503813e-05	1.16140924e-05
1334	6.66500000e+01	-9.03960626e-06	6.12095594e-06
1335	6.67000000e+01	9.31371872e-07	-1.95568825e-05
