Signaux reflechis et transmis pour une structure 
Signal echographique : ser2_25.tam
Milieu incident : eau
Milieu de refraction : eau
Nombre de periodes   1
Couche   1	 : nickel	Epaisseur (mm) : 1.00000000e+01
Epaisseur totale h d'une periode (mm) : 1.00000000e+01
Epaisseur totale H de la plaque (mm) : 1.00000000e+01
Pas frequentiel (MHz) : 9.76562500e-03
Pas temporel (µs) : 5.00000000e-02
Angle d'incidence (degre) : 1.00000000e+01
 



no	temps (µs)	SR	ST
865	4.32000000e+01	-2.49446764e-05	4.01588180e-04
866	4.32500000e+01	-2.64960158e-04	8.78488610e-05
867	4.33000000e+01	-4.18714711e-04	-2.25481201e-04
868	4.33500000e+01	-3.47193073e-04	-3.74461081e-04
869	4.34000000e+01	-8.27270032e-05	-3.05805669e-04
870	4.34500000e+01	2.09992126e-04	-9.76215425e-05
871	4.35000000e+01	3.77116633e-04	8.00193012e-05
872	4.35500000e+01	3.62457104e-04	1.07415268e-04
873	4.36000000e+01	2.00247910e-04	3.35589782e-05
874	4.36500000e+01	-1.36464037e-05	-2.19207264e-06
875	4.37000000e+01	-1.68200097e-04	6.61513630e-05
876	4.37500000e+01	-2.03722935e-04	1.86524417e-04
877	4.38000000e+01	-1.27671021e-04	2.56064216e-04
878	4.38500000e+01	7.08237003e-06	2.13651285e-04
879	4.39000000e+01	1.18764403e-04	8.66305475e-05
880	4.39500000e+01	1.41446658e-04	-5.43217066e-05
881	4.40000000e+01	5.80557636e-05	-1.58985861e-04
882	4.40500000e+01	-8.59708361e-05	-2.03553621e-04
883	4.41000000e+01	-1.63431964e-04	-1.79824785e-04
884	4.41500000e+01	-6.85863496e-05	-1.07160903e-04
885	4.42000000e+01	1.40393123e-04	-2.74989857e-05
886	4.42500000e+01	3.10299883e-04	2.89439008e-05
887	4.43000000e+01	3.45485647e-04	4.18407521e-05
888	4.43500000e+01	2.49685172e-04	-5.49142354e-06
889	4.44000000e+01	9.40939673e-05	-7.11571884e-05
890	4.44500000e+01	-6.06952995e-05	-7.07628895e-05
891	4.45000000e+01	-2.01798491e-04	9.82349263e-06
892	4.45500000e+01	-3.09202067e-04	1.06947426e-04
893	4.46000000e+01	-3.32011890e-04	1.68670457e-04
894	4.46500000e+01	-2.29888338e-04	1.97981102e-04
895	4.47000000e+01	-3.04384229e-05	2.26968862e-04
896	4.47500000e+01	1.60465673e-04	2.35725995e-04
897	4.48000000e+01	2.52486770e-04	1.35323610e-04
898	4.48500000e+01	2.35164426e-04	-1.07208166e-04
899	4.49000000e+01	1.29165094e-04	-3.80099941e-04
900	4.49500000e+01	-4.66580353e-05	-5.00468225e-04
901	4.50000000e+01	-2.59553124e-04	-3.68529309e-04
902	4.50500000e+01	-4.32402341e-04	-6.26294223e-05
903	4.51000000e+01	-4.37698380e-04	2.26205586e-04
904	4.51500000e+01	-2.06579909e-04	3.47501402e-04
905	4.52000000e+01	1.60698562e-04	2.76084549e-04
906	4.52500000e+01	4.60681233e-04	9.69759507e-05
907	4.53000000e+01	5.37215390e-04	-5.83907828e-05
908	4.53500000e+01	3.74241539e-04	-9.08964391e-05
909	4.54000000e+01	8.89013068e-05	-1.66719063e-05
910	4.54500000e+01	-1.67375232e-04	3.39452268e-05
911	4.55000000e+01	-2.93725507e-04	-3.44328892e-05
912	4.55500000e+01	-2.58900531e-04	-1.74077403e-04
913	4.56000000e+01	-1.06116970e-04	-2.64984790e-04
914	4.56500000e+01	7.31552812e-05	-2.29962776e-04
915	4.57000000e+01	1.88323769e-04	-9.45939734e-05
916	4.57500000e+01	1.72688142e-04	4.49858302e-05
917	4.58000000e+01	3.01857894e-05	1.29576010e-04
918	4.58500000e+01	-1.32758368e-04	1.66439057e-04
919	4.59000000e+01	-2.03115709e-04	1.74698328e-04
920	4.59500000e+01	-1.67997258e-04	1.58635121e-04
921	4.60000000e+01	-9.31569895e-05	1.04495263e-04
922	4.60500000e+01	-4.75732404e-05	7.13323315e-06
923	4.61000000e+01	-4.40361167e-05	-1.01026075e-04
924	4.61500000e+01	-3.25582225e-05	-1.79934635e-04
925	4.62000000e+01	2.64731314e-05	-1.95819348e-04
926	4.62500000e+01	1.11660323e-04	-1.08456571e-04
927	4.63000000e+01	1.71772865e-04	9.04043643e-05
928	4.63500000e+01	1.68936685e-04	3.32139493e-04
929	4.64000000e+01	1.02686621e-04	4.72700414e-04
930	4.64500000e+01	4.80981476e-06	3.64915227e-04
931	4.65000000e+01	-8.65817575e-05	2.55989190e-06
932	4.65500000e+01	-1.32878245e-04	-4.19548417e-04
933	4.66000000e+01	-1.12250953e-04	-6.40078802e-04
934	4.66500000e+01	-5.29540952e-05	-5.28118346e-04
935	4.67000000e+01	-7.70981176e-06	-1.70553538e-04
936	4.67500000e+01	9.11236624e-06	2.03662765e-04
937	4.68000000e+01	3.42168058e-05	3.95313440e-04
938	4.68500000e+01	1.03544000e-04	3.54694356e-04
939	4.69000000e+01	1.89453042e-04	1.68231001e-04
940	4.69500000e+01	2.05763573e-04	-3.20556205e-05
941	4.70000000e+01	9.59210604e-05	-1.51622495e-04
942	4.70500000e+01	-9.31288925e-05	-1.65100119e-04
943	4.71000000e+01	-2.42269641e-04	-9.45478775e-05
944	4.71500000e+01	-2.59393873e-04	1.68748657e-05
945	4.72000000e+01	-1.42750913e-04	1.13768236e-04
946	4.72500000e+01	2.92106913e-05	1.53863048e-04
947	4.73000000e+01	1.56331249e-04	1.27654878e-04
948	4.73500000e+01	1.81159570e-04	4.64781951e-05
949	4.74000000e+01	1.12161951e-04	-5.38662526e-05
950	4.74500000e+01	8.50560086e-06	-1.11392673e-04
951	4.75000000e+01	-5.34836921e-05	-8.45454185e-05
952	4.75500000e+01	-4.13755561e-05	7.30080005e-06
953	4.76000000e+01	-6.14175143e-06	9.48039878e-05
954	4.76500000e+01	-3.10878368e-05	1.05855367e-04
955	4.77000000e+01	-1.33934771e-04	2.33221098e-05
956	4.77500000e+01	-2.29326522e-04	-9.65469004e-05
957	4.78000000e+01	-1.99369210e-04	-1.67766973e-04
958	4.78500000e+01	-1.11424131e-05	-1.41395243e-04
959	4.79000000e+01	2.32101499e-04	-4.01995962e-05
960	4.79500000e+01	3.61951554e-04	6.71049191e-05
961	4.80000000e+01	2.85298790e-04	1.17633291e-04
962	4.80500000e+01	5.97200685e-05	8.96820713e-05
963	4.81000000e+01	-1.66216865e-04	1.14395460e-05
964	4.81500000e+01	-2.65950427e-04	-6.94101497e-05
965	4.82000000e+01	-2.09104959e-04	-1.19800843e-04
966	4.82500000e+01	-6.32722701e-05	-1.14773470e-04
967	4.83000000e+01	7.51217512e-05	-3.95294073e-05
968	4.83500000e+01	1.45693500e-04	7.94196788e-05
969	4.84000000e+01	1.33805317e-04	1.77851121e-04
970	4.84500000e+01	6.17993029e-05	1.97134543e-04
971	4.85000000e+01	-2.64122024e-05	1.21836805e-04
972	4.85500000e+01	-8.86210986e-05	-6.79764611e-06
973	4.86000000e+01	-9.71131055e-05	-1.17021593e-04
974	4.86500000e+01	-5.06642915e-05	-1.58969238e-04
975	4.87000000e+01	2.01983351e-05	-1.27188044e-04
976	4.87500000e+01	7.44213046e-05	-4.84692964e-05
977	4.88000000e+01	8.71240026e-05	2.80348040e-05
978	4.88500000e+01	5.91110785e-05	5.51921866e-05
979	4.89000000e+01	9.98160172e-06	3.13292131e-05
980	4.89500000e+01	-3.55978900e-05	9.70453680e-07
981	4.90000000e+01	-5.85214820e-05	5.71725456e-06
982	4.90500000e+01	-5.21467822e-05	4.54730311e-05
983	4.91000000e+01	-2.30897318e-05	8.13000171e-05
984	4.91500000e+01	1.33174339e-05	7.53814717e-05
985	4.92000000e+01	3.71290218e-05	2.74751696e-05
986	4.92500000e+01	3.47727370e-05	-3.35980247e-05
987	4.93000000e+01	1.22693621e-05	-7.94370507e-05
988	4.93500000e+01	-9.95176100e-06	-9.58451846e-05
989	4.94000000e+01	-1.65142019e-05	-8.08080063e-05
990	4.94500000e+01	-8.42595974e-06	-3.89408633e-05
991	4.95000000e+01	2.59685775e-06	1.57503900e-05
992	4.95500000e+01	6.13375232e-06	5.90299100e-05
993	4.96000000e+01	-1.94800019e-06	7.01957606e-05
994	4.96500000e+01	-1.95087423e-05	4.55888246e-05
995	4.97000000e+01	-3.72219685e-05	2.30494229e-06
996	4.97500000e+01	-4.11712854e-05	-3.11348411e-05
997	4.98000000e+01	-2.27150293e-05	-3.51057950e-05
998	4.98500000e+01	1.18473034e-05	-1.06330879e-05
999	4.99000000e+01	4.26321478e-05	2.05458383e-05
1000	4.99500000e+01	5.04692387e-05	2.92650922e-05
1001	5.00000000e+01	3.33893340e-05	8.19499834e-06
1002	5.00500000e+01	7.06061732e-06	-2.15799704e-05
1003	5.01000000e+01	-1.10282774e-05	-3.82696432e-05
1004	5.01500000e+01	-1.22868011e-05	-3.71377280e-05
1005	5.02000000e+01	-5.73343486e-07	-2.59069677e-05
1006	5.02500000e+01	7.78269433e-06	-1.32825445e-05
1007	5.03000000e+01	6.01341164e-07	4.21452201e-09
1008	5.03500000e+01	-1.50370263e-05	1.61225836e-05
1009	5.04000000e+01	-2.45019497e-05	3.07788213e-05
1010	5.04500000e+01	-2.21655192e-05	3.56278351e-05
1011	5.05000000e+01	-1.34910640e-05	2.59094219e-05
1012	5.05500000e+01	-7.31847336e-06	5.81742616e-06
1013	5.06000000e+01	-4.30565928e-06	-1.34285724e-05
1014	5.06500000e+01	2.43576812e-06	-2.28094392e-05
1015	5.07000000e+01	1.42392849e-05	-1.97747042e-05
1016	5.07500000e+01	2.34694832e-05	-7.00615057e-06
1017	5.08000000e+01	2.22445241e-05	8.23577627e-06
1018	5.08500000e+01	1.05145746e-05	1.77757664e-05
1019	5.09000000e+01	-3.62843246e-06	1.72930808e-05
1020	5.09500000e+01	-1.15620528e-05	8.20908296e-06
1021	5.10000000e+01	-1.09022120e-05	-2.58293010e-06
1022	5.10500000e+01	-5.30537022e-06	-7.83020709e-06
1023	5.11000000e+01	-3.17184198e-07	-6.32287968e-06
1024	5.11500000e+01	9.79963512e-07	-2.25513084e-06
1025	5.12000000e+01	0.00000000e+00	0.00000000e+00
1026	5.12500000e+01	-5.66331095e-09	-6.88992000e-07
1027	5.13000000e+01	8.48775070e-07	-2.52894529e-06
1028	5.13500000e+01	-8.89732930e-07	-3.48345452e-06
1029	5.14000000e+01	-6.43614170e-06	-2.76960322e-06
1030	5.14500000e+01	-1.21352464e-05	-6.94267157e-07
1031	5.15000000e+01	-1.23116974e-05	1.90069704e-06
1032	5.15500000e+01	-4.94908060e-06	3.79701526e-06
1033	5.16000000e+01	5.90819739e-06	2.39165172e-06
1034	5.16500000e+01	1.48209688e-05	-4.12417574e-06
1035	5.17000000e+01	1.85852052e-05	-1.24581862e-05
1036	5.17500000e+01	1.61321133e-05	-1.71966764e-05
1037	5.18000000e+01	8.96509855e-06	-1.62567962e-05
1038	5.18500000e+01	-5.60819461e-08	-1.02495510e-05
1039	5.19000000e+01	-8.08528874e-06	-1.61790878e-06
1040	5.19500000e+01	-1.29534544e-05	5.60606264e-06
1041	5.20000000e+01	-1.45681235e-05	8.83985401e-06
1042	5.20500000e+01	-1.20430559e-05	8.46203010e-06
1043	5.21000000e+01	-3.56646668e-07	7.46118885e-06
1044	5.21500000e+01	2.48596185e-05	1.01546589e-05
1045	5.22000000e+01	5.65484286e-05	1.78803314e-05
1046	5.22500000e+01	7.05487578e-05	2.52263971e-05
1047	5.23000000e+01	4.01771473e-05	2.24776245e-05
1048	5.23500000e+01	-3.48936437e-05	5.57768424e-06
1049	5.24000000e+01	-1.15197371e-04	-1.64805287e-05
1050	5.24500000e+01	-1.42737934e-04	-3.00411833e-05
1051	5.25000000e+01	-8.77782411e-05	-3.01537101e-05
1052	5.25500000e+01	2.08661259e-05	-1.95668476e-05
1053	5.26000000e+01	1.15715688e-04	2.61802929e-07
1054	5.26500000e+01	1.39769042e-04	3.02587670e-05
1055	5.27000000e+01	8.49427618e-05	6.46275770e-05
1056	5.27500000e+01	-6.31689086e-06	8.22937409e-05
1057	5.28000000e+01	-7.81038803e-05	5.85289065e-05
1058	5.28500000e+01	-9.87265695e-05	-5.99264639e-06
1059	5.29000000e+01	-6.80220052e-05	-7.74856597e-05
1060	5.29500000e+01	-7.37108044e-06	-1.15640049e-04
1061	5.30000000e+01	5.06911744e-05	-1.00994353e-04
1062	5.30500000e+01	7.81167499e-05	-4.38475979e-05
1063	5.31000000e+01	6.96187509e-05	2.45679006e-05
1064	5.31500000e+01	3.92518323e-05	7.34179293e-05
1065	5.32000000e+01	1.78264220e-06	8.40883401e-05
1066	5.32500000e+01	-2.91749248e-05	5.36633492e-05
1067	5.33000000e+01	-3.98115743e-05	4.54194009e-06
1068	5.33500000e+01	-2.55321465e-05	-2.69116471e-05
1069	5.34000000e+01	5.75705951e-06	-2.63350104e-05
1070	5.34500000e+01	3.22779236e-05	-1.67163721e-05
1071	5.35000000e+01	2.72430978e-05	-3.49568767e-05
1072	5.35500000e+01	-1.42804187e-05	-8.48290921e-05
1073	5.36000000e+01	-6.68459468e-05	-1.14617927e-04
1074	5.36500000e+01	-9.23904327e-05	-6.46180446e-05
1075	5.37000000e+01	-6.59947918e-05	6.41389080e-05
1076	5.37500000e+01	1.72819666e-06	1.96613423e-04
1077	5.38000000e+01	7.16832475e-05	2.36526376e-04
1078	5.38500000e+01	1.03025605e-04	1.46492560e-04
1079	5.39000000e+01	7.20955497e-05	-1.97876206e-05
1080	5.39500000e+01	-1.22262142e-05	-1.64429437e-04
1081	5.40000000e+01	-1.09443345e-04	-2.11784830e-04
1082	5.40500000e+01	-1.65387138e-04	-1.48669923e-04
1083	5.41000000e+01	-1.30153337e-04	-2.36290130e-05
1084	5.41500000e+01	4.29363220e-06	9.49526705e-05
1085	5.42000000e+01	1.71343079e-04	1.53866034e-04
1086	5.42500000e+01	2.66381606e-04	1.27112564e-04
1087	5.43000000e+01	2.25707638e-04	3.19924809e-05
1088	5.43500000e+01	7.09536483e-05	-7.31145031e-05
1089	5.44000000e+01	-1.05935639e-04	-1.26832434e-04
1090	5.44500000e+01	-2.06379567e-04	-1.04752108e-04
1091	5.45000000e+01	-1.94506999e-04	-3.37380884e-05
1092	5.45500000e+01	-1.05185480e-04	3.22271319e-05
1093	5.46000000e+01	-1.14973377e-06	5.99583633e-05
1094	5.46500000e+01	5.75100189e-05	5.71939816e-05
1095	5.47000000e+01	4.68228243e-05	4.71444087e-05
1096	5.47500000e+01	9.42946970e-06	3.76871222e-05
1097	5.48000000e+01	9.94116411e-06	1.99476138e-05
1098	5.48500000e+01	6.31641734e-05	-1.19767001e-05
1099	5.49000000e+01	1.22730733e-04	-4.77561503e-05
1100	5.49500000e+01	1.20773395e-04	-6.56827377e-05
1101	5.50000000e+01	3.81712389e-05	-4.96618893e-05
1102	5.50500000e+01	-6.84230943e-05	-6.52726951e-06
1103	5.51000000e+01	-1.37894235e-04	3.60081374e-05
1104	5.51500000e+01	-1.60943550e-04	5.30403849e-05
1105	5.52000000e+01	-1.53917987e-04	3.78863578e-05
1106	5.52500000e+01	-1.19778575e-04	3.46165177e-06
1107	5.53000000e+01	-4.25704561e-05	-1.77876893e-05
1108	5.53500000e+01	7.71411498e-05	1.35485496e-06
1109	5.54000000e+01	1.91067750e-04	4.50492465e-05
1110	5.54500000e+01	2.28820674e-04	6.02031141e-05
1111	5.55000000e+01	1.53991824e-04	2.07649562e-06
1112	5.55500000e+01	5.55674845e-06	-1.14069598e-04
1113	5.56000000e+01	-1.20274982e-04	-1.96624578e-04
1114	5.56500000e+01	-1.42643293e-04	-1.51367025e-04
1115	5.57000000e+01	-5.18093125e-05	1.77606997e-05
1116	5.57500000e+01	7.37792757e-05	2.02632900e-04
1117	5.58000000e+01	1.22070966e-04	2.76247419e-04
1118	5.58500000e+01	6.06744474e-05	1.92203029e-04
1119	5.59000000e+01	-5.03324278e-05	1.71112820e-05
1120	5.59500000e+01	-1.44353130e-04	-1.31823700e-04
1121	5.60000000e+01	-1.85005159e-04	-1.70415984e-04
1122	5.60500000e+01	-1.66055671e-04	-1.03005934e-04
1123	5.61000000e+01	-1.02484665e-04	-2.13726317e-05
1124	5.61500000e+01	-5.89565039e-06	-1.14464878e-05
1125	5.62000000e+01	1.03422027e-04	-6.85257635e-05
1126	5.62500000e+01	1.82588647e-04	-1.22799767e-04
1127	5.63000000e+01	1.95467923e-04	-1.14482570e-04
1128	5.63500000e+01	1.33927047e-04	-4.45454496e-05
1129	5.64000000e+01	2.11347464e-05	3.66120908e-05
1130	5.64500000e+01	-9.20300305e-05	9.15379795e-05
1131	5.65000000e+01	-1.50035672e-04	1.22098840e-04
1132	5.65500000e+01	-1.19559169e-04	1.40300055e-04
1133	5.66000000e+01	-9.44693077e-06	1.39554623e-04
1134	5.66500000e+01	1.22928785e-04	9.83199633e-05
1135	5.67000000e+01	1.97364378e-04	1.40533376e-05
1136	5.67500000e+01	1.59554022e-04	-8.18022627e-05
1137	5.68000000e+01	1.95244706e-05	-1.46326916e-04
1138	5.68500000e+01	-1.46582968e-04	-1.45610315e-04
1139	5.69000000e+01	-2.37433902e-04	-7.46500147e-05
1140	5.69500000e+01	-1.94525260e-04	2.27338711e-05
1141	5.70000000e+01	-4.78051318e-05	7.24514147e-05
1142	5.70500000e+01	1.07467955e-04	3.68337312e-05
1143	5.71000000e+01	1.77430276e-04	-3.02053896e-05
1144	5.71500000e+01	1.28855332e-04	-3.24372169e-05
1145	5.72000000e+01	9.10378198e-06	5.81322262e-05
1146	5.72500000e+01	-9.47651509e-05	1.78108850e-04
1147	5.73000000e+01	-1.25376895e-04	2.40215221e-04
1148	5.73500000e+01	-8.70056989e-05	1.99733846e-04
1149	5.74000000e+01	-1.37793439e-05	7.60093412e-05
1150	5.74500000e+01	7.35390195e-05	-7.82022334e-05
1151	5.75000000e+01	1.52174613e-04	-2.09342822e-04
1152	5.75500000e+01	1.84886527e-04	-2.67716734e-04
1153	5.76000000e+01	1.62669316e-04	-2.22630718e-04
1154	5.76500000e+01	1.02228647e-04	-9.11004007e-05
1155	5.77000000e+01	1.34298167e-05	5.53363333e-05
1156	5.77500000e+01	-7.68394191e-05	1.35825036e-04
1157	5.78000000e+01	-1.22676272e-04	1.26181361e-04
1158	5.78500000e+01	-1.00398931e-04	6.25961551e-05
1159	5.79000000e+01	-2.70796346e-05	-8.21864103e-06
1160	5.79500000e+01	3.62131159e-05	-7.33990728e-05
1161	5.80000000e+01	2.18028589e-05	-1.55161114e-04
1162	5.80500000e+01	-7.49731197e-05	-2.38807632e-04
1163	5.81000000e+01	-1.82761223e-04	-2.29697254e-04
1164	5.81500000e+01	-2.05493369e-04	-4.26663314e-05
1165	5.82000000e+01	-1.01823829e-04	2.79996532e-04
1166	5.82500000e+01	7.15458508e-05	5.44030746e-04
1167	5.83000000e+01	2.16523772e-04	5.22259593e-04
1168	5.83500000e+01	2.61873513e-04	1.68047976e-04
1169	5.84000000e+01	1.70830291e-04	-3.08253199e-04
1170	5.84500000e+01	-4.16245007e-05	-6.00529341e-04
1171	5.85000000e+01	-2.85287629e-04	-5.29016463e-04
1172	5.85500000e+01	-4.24429573e-04	-1.58624892e-04
1173	5.86000000e+01	-3.47496665e-04	2.61212703e-04
1174	5.86500000e+01	-6.11180113e-05	4.92894712e-04
1175	5.87000000e+01	2.68982120e-04	4.48177386e-04
1176	5.87500000e+01	4.44596965e-04	1.81598592e-04
1177	5.88000000e+01	4.03058760e-04	-1.54983995e-04
1178	5.88500000e+01	2.19783963e-04	-3.71089225e-04
1179	5.89000000e+01	1.30846667e-05	-3.64070511e-04
1180	5.89500000e+01	-1.30980730e-04	-1.99165540e-04
1181	5.90000000e+01	-1.98248388e-04	-1.79197422e-05
1182	5.90500000e+01	-2.03915318e-04	8.53434120e-05
1183	5.91000000e+01	-1.52349606e-04	8.98549682e-05
1184	5.91500000e+01	-7.96384218e-05	3.68239208e-05
1185	5.92000000e+01	-3.15097042e-05	-1.32283147e-05
1186	5.92500000e+01	7.26143863e-06	-3.39931806e-05
1187	5.93000000e+01	8.32998413e-05	-1.85854381e-05
1188	5.93500000e+01	2.05932618e-04	3.77257579e-05
1189	5.94000000e+01	2.98513245e-04	1.11317812e-04
1190	5.94500000e+01	2.25369947e-04	1.58090311e-04
1191	5.95000000e+01	-4.94096727e-05	1.45425131e-04
1192	5.95500000e+01	-3.77864511e-04	6.59440983e-05
1193	5.96000000e+01	-5.50548456e-04	-5.29771782e-05
1194	5.96500000e+01	-4.58923519e-04	-1.55988514e-04
1195	5.97000000e+01	-1.62815780e-04	-1.84360731e-04
1196	5.97500000e+01	1.72678893e-04	-9.45738348e-05
1197	5.98000000e+01	4.00129249e-04	1.15116599e-04
1198	5.98500000e+01	4.49396895e-04	3.61393152e-04
1199	5.99000000e+01	3.30684103e-04	4.75604514e-04
1200	5.99500000e+01	1.04550120e-04	3.04235809e-04
1201	6.00000000e+01	-1.48053135e-04	-1.41079709e-04
1202	6.00500000e+01	-3.10419306e-04	-6.21513125e-04
1203	6.01000000e+01	-2.76532923e-04	-8.05595439e-04
1204	6.01500000e+01	-6.30778110e-05	-5.30886139e-04
1205	6.02000000e+01	1.87479689e-04	4.95784612e-05
1206	6.02500000e+01	3.14951851e-04	5.73074206e-04
1207	6.03000000e+01	2.56981753e-04	7.31161909e-04
1208	6.03500000e+01	9.24818794e-05	4.83511856e-04
1209	6.04000000e+01	-5.37215612e-05	4.43392118e-05
1210	6.04500000e+01	-1.32421282e-04	-3.00865581e-04
1211	6.05000000e+01	-1.65580931e-04	-3.71366836e-04
1212	6.05500000e+01	-1.78058981e-04	-2.03259659e-04
1213	6.06000000e+01	-1.69253030e-04	-1.11946133e-05
1214	6.06500000e+01	-1.23919075e-04	1.82612827e-05
1215	6.07000000e+01	-3.88492697e-05	-1.14015483e-04
1216	6.07500000e+01	6.21942044e-05	-2.34317379e-04
1217	6.08000000e+01	1.41830178e-04	-1.64606969e-04
1218	6.08500000e+01	1.62288127e-04	7.71925019e-05
1219	6.09000000e+01	1.01072000e-04	3.05793925e-04
1220	6.09500000e+01	-1.13751289e-05	3.85828831e-04
1221	6.10000000e+01	-9.58099983e-05	3.26518505e-04
1222	6.10500000e+01	-9.38572296e-05	2.10544009e-04
1223	6.11000000e+01	-2.69946834e-05	8.48691996e-05
1224	6.11500000e+01	5.79809232e-06	-7.27262320e-05
1225	6.12000000e+01	-7.05297594e-05	-2.65460793e-04
1226	6.12500000e+01	-1.84225028e-04	-4.16605445e-04
1227	6.13000000e+01	-1.67435761e-04	-4.18058421e-04
1228	6.13500000e+01	6.12561840e-05	-2.20314188e-04
1229	6.14000000e+01	3.85725011e-04	8.71525553e-05
1230	6.14500000e+01	5.44768733e-04	3.12571274e-04
1231	6.15000000e+01	3.55446756e-04	3.10116041e-04
1232	6.15500000e+01	-9.25088361e-05	8.46094837e-05
1233	6.16000000e+01	-5.07644434e-04	-1.95361133e-04
1234	6.16500000e+01	-6.28112272e-04	-3.17532635e-04
1235	6.17000000e+01	-3.96945498e-04	-2.09871987e-04
1236	6.17500000e+01	1.66584603e-05	5.14030566e-05
1237	6.18000000e+01	3.51841931e-04	3.45241504e-04
1238	6.18500000e+01	4.30713620e-04	5.32401006e-04
1239	6.19000000e+01	2.73688825e-04	5.01795082e-04
1240	6.19500000e+01	7.38248677e-05	2.54470842e-04
1241	6.20000000e+01	7.63242079e-06	-9.67884158e-05
1242	6.20500000e+01	8.45836323e-05	-3.85100149e-04
1243	6.21000000e+01	1.73717496e-04	-4.73386266e-04
1244	6.21500000e+01	1.34105909e-04	-3.51441658e-04
1245	6.22000000e+01	-4.97396464e-05	-1.30891991e-04
1246	6.22500000e+01	-2.59621246e-04	6.19755268e-05
1247	6.23000000e+01	-3.64069313e-04	1.50358269e-04
1248	6.23500000e+01	-3.10874144e-04	1.16638791e-04
1249	6.24000000e+01	-1.47901879e-04	1.23773777e-05
1250	6.24500000e+01	2.18660242e-05	-8.08792448e-05
1251	6.25000000e+01	1.20306922e-04	-1.16370558e-04
1252	6.25500000e+01	1.24709723e-04	-8.81990260e-05
1253	6.26000000e+01	6.68632220e-05	-1.59078550e-05
1254	6.26500000e+01	1.17532859e-05	7.13341046e-05
1255	6.27000000e+01	-2.67458785e-06	1.53570246e-04
1256	6.27500000e+01	1.69589954e-05	1.86946383e-04
1257	6.28000000e+01	5.97490178e-05	9.83137310e-05
1258	6.28500000e+01	1.17491074e-04	-1.11820541e-04
1259	6.29000000e+01	1.45104207e-04	-3.12309188e-04
1260	6.29500000e+01	7.68257407e-05	-3.34090041e-04
1261	6.30000000e+01	-7.96283508e-05	-1.12752946e-04
1262	6.30500000e+01	-2.30401356e-04	2.34966825e-04
1263	6.31000000e+01	-2.93893824e-04	4.79490659e-04
1264	6.31500000e+01	-2.67096527e-04	4.65492670e-04
1265	6.32000000e+01	-2.06956579e-04	2.22300841e-04
1266	6.32500000e+01	-1.27390411e-04	-1.12943353e-04
1267	6.33000000e+01	4.40645342e-05	-3.95853321e-04
1268	6.33500000e+01	3.17545622e-04	-4.98445352e-04
1269	6.34000000e+01	5.47245678e-04	-3.81518861e-04
1270	6.34500000e+01	5.49318884e-04	-1.49386294e-04
1271	6.35000000e+01	2.65326469e-04	6.65287182e-05
1272	6.35500000e+01	-1.50562170e-04	2.02476607e-04
1273	6.36000000e+01	-4.39781870e-04	2.24096044e-04
1274	6.36500000e+01	-4.65155011e-04	1.34052032e-04
1275	6.37000000e+01	-2.70963850e-04	-6.16845068e-06
1276	6.37500000e+01	1.12090480e-06	-1.24282747e-04
1277	6.38000000e+01	2.16254831e-04	-1.52558002e-04
1278	6.38500000e+01	3.22302984e-04	-4.90436755e-05
1279	6.39000000e+01	3.02753937e-04	1.38052804e-04
1280	6.39500000e+01	1.29148244e-04	2.92726046e-04
1281	6.40000000e+01	-1.75589882e-04	3.13970605e-04
1282	6.40500000e+01	-4.86589395e-04	1.65263743e-04
1283	6.41000000e+01	-6.00805849e-04	-9.32750986e-05
1284	6.41500000e+01	-3.74829661e-04	-3.27205827e-04
1285	6.42000000e+01	1.07736626e-04	-3.97836342e-04
1286	6.42500000e+01	5.68262225e-04	-2.14555528e-04
1287	6.43000000e+01	7.23296434e-04	1.82787620e-04
1288	6.43500000e+01	4.72411868e-04	5.72723068e-04
1289	6.44000000e+01	-2.21367029e-05	6.81534268e-04
1290	6.44500000e+01	-4.71307707e-04	3.89801583e-04
1291	6.45000000e+01	-6.56716059e-04	-1.56599508e-04
1292	6.45500000e+01	-4.94724671e-04	-6.12878467e-04
1293	6.46000000e+01	-5.38629175e-05	-7.03096539e-04
1294	6.46500000e+01	4.30264094e-04	-4.35909356e-04
1295	6.47000000e+01	6.62396615e-04	-3.36608452e-05
1296	6.47500000e+01	5.19242079e-04	2.59565265e-04
1297	6.48000000e+01	1.57411413e-04	3.26079066e-04
1298	6.48500000e+01	-1.54412877e-04	2.24054640e-04
1299	6.49000000e+01	-2.48085164e-04	8.20697651e-05
1300	6.49500000e+01	-1.28188251e-04	-4.63105161e-06
1301	6.50000000e+01	5.88427236e-05	4.66968122e-06
1302	6.50500000e+01	1.50818946e-04	5.54955226e-05
1303	6.51000000e+01	8.74890864e-05	3.25036973e-05
1304	6.51500000e+01	-8.77382836e-05	-1.12442571e-04
1305	6.52000000e+01	-2.68272127e-04	-2.97638794e-04
1306	6.52500000e+01	-3.37879400e-04	-3.36730265e-04
1307	6.53000000e+01	-2.48746275e-04	-9.55539353e-05
1308	6.53500000e+01	-6.29023883e-05	3.11118416e-04
1309	6.54000000e+01	1.00092482e-04	5.96572463e-04
1310	6.54500000e+01	1.71436756e-04	5.75427058e-04
1311	6.55000000e+01	1.60706499e-04	2.93673621e-04
1312	6.55500000e+01	9.45437264e-05	-5.27088314e-05
